term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
CustomerCare,class,https://w3id.org/dpv/v2.0#CustomerCare,Customer Care,"Customer Care refers to purposes associated with purposes for providing assistance, resolving issues, ensuring satisfaction, etc. in relation to services provided",https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#CustomerManagement,,2019-04-05,,dpv,https://w3id.org/dpv/v2.0
CustomerClaimsManagement,class,https://w3id.org/dpv/v2.0#CustomerClaimsManagement,Customer Claims Management,"Customer Claims Management refers to purposes associated with managing claims, including repayment of monies owed",https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#CustomerManagement,,2021-09-08,,dpv,https://w3id.org/dpv/v2.0
CustomerManagement,class,https://w3id.org/dpv/v2.0#CustomerManagement,Customer Management,"Customer Management refers to purposes associated with managing activities related with past, current, and future customers",https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#Purpose,,2021-09-08,,dpv,https://w3id.org/dpv/v2.0
CustomerOrderManagement,class,https://w3id.org/dpv/v2.0#CustomerOrderManagement,Customer Order Management,Customer Order Management refers to purposes associated with managing customer orders i.e. processing of an order related to customer's purchase of good or services,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#CustomerManagement,,2021-09-08,,dpv,https://w3id.org/dpv/v2.0
CustomerRelationshipManagement,class,https://w3id.org/dpv/v2.0#CustomerRelationshipManagement,Customer Relationship Management,"Customer Relationship Management refers to purposes associated with managing and analysing interactions with past, current, and potential customers",https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#CustomerManagement,,2021-09-08,,dpv,https://w3id.org/dpv/v2.0
CustomerSolvencyMonitoring,class,https://w3id.org/dpv/v2.0#CustomerSolvencyMonitoring,Customer Solvency Monitoring,Customer Solvency Monitoring refers to purposes associated with monitor solvency of customers for financial diligence,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#CustomerManagement,,2021-09-08,,dpv,https://w3id.org/dpv/v2.0
DeliveryOfGoods,class,https://w3id.org/dpv/v2.0#DeliveryOfGoods,Delivery of Goods,Purposes associated with delivering goods and services requested or asked by consumer,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#RequestedServiceProvision,,2019-04-05,,dpv,https://w3id.org/dpv/v2.0
DirectMarketing,class,https://w3id.org/dpv/v2.0#DirectMarketing,Direct Marketing,Purposes associated with conducting direct marketing i.e. marketing communicated directly to the individual,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#Marketing,,2020-11-04,,dpv,https://w3id.org/dpv/v2.0
DisputeManagement,class,https://w3id.org/dpv/v2.0#DisputeManagement,Dispute Management,"Purposes associated with activities that manage disputes by natural persons, private bodies, or public authorities relevant to organisation",https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#OrganisationGovernance,,2021-09-08,,dpv,https://w3id.org/dpv/v2.0
EnforceAccessControl,class,https://w3id.org/dpv/v2.0#EnforceAccessControl,Enforce Access Control,Purposes associated with conducting or enforcing access control as a form of security,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#EnforceSecurity,"Was previously ""Access Control"". Prefixed to distinguish from Technical Measure.;Was previously ""Access Control"". Prefixed to distinguish from Technical Measure.;Was previously ""Access Control"". Prefixed to distinguish from Technical Measure.",2019-04-05,,dpv,https://w3id.org/dpv/v2.0
EnforceSecurity,class,https://w3id.org/dpv/v2.0#EnforceSecurity,Enforce Security,"Purposes associated with ensuring and enforcing security for data, personnel, or other related matters",https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#Purpose,"Was previous ""Security"". Prefixed to distinguish from TechOrg measures.;Was previous ""Security"". Prefixed to distinguish from TechOrg measures.;Was previous ""Security"". Prefixed to distinguish from TechOrg measures.",2019-04-05,,dpv,https://w3id.org/dpv/v2.0
EstablishContractualAgreement,class,https://w3id.org/dpv/v2.0#EstablishContractualAgreement,Establish Contractual Agreement,"Purposes associated with carrying out data processing to establish an agreement, such as for entering into a contract",https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#Purpose,,2022-11-09,,dpv,https://w3id.org/dpv/v2.0
FraudPreventionAndDetection,class,https://w3id.org/dpv/v2.0#FraudPreventionAndDetection,Fraud Prevention and Detection,"Purposes associated with fraud detection, prevention, and mitigation",https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#MisusePreventionAndDetection,,2019-04-05,,dpv,https://w3id.org/dpv/v2.0
FulfilmentOfContractualObligation,class,https://w3id.org/dpv/v2.0#FulfilmentOfContractualObligation,Fulfilment of Contractual Obligation,Purposes associated with carrying out data processing to fulfill a contractual obligation,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#FulfilmentOfObligation,,2022-11-09,,dpv,https://w3id.org/dpv/v2.0
FulfilmentOfObligation,class,https://w3id.org/dpv/v2.0#FulfilmentOfObligation,Fulfilment of Obligation,Purposes associated with carrying out data processing to fulfill an obligation,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#Purpose,,2022-11-09,,dpv,https://w3id.org/dpv/v2.0
HumanResourceManagement,class,https://w3id.org/dpv/v2.0#HumanResourceManagement,Human Resource Management,Purposes associated with managing humans and 'human resources' within the organisation for effective and efficient operations.,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#Purpose,"HR is a broad concept. Its management includes, amongst others - recruiting employees and intermediaries e.g. brokers, independent representatives; payroll administration, remunerations, commissions, and wages; and application of social legislation.;HR is a broad concept. Its management includes, amongst others - recruiting employees and intermediaries e.g. brokers, independent representatives; payroll administration, remunerations, commissions, and wages; and application of social legislation.;HR is a broad concept. Its management includes, amongst others - recruiting employees and intermediaries e.g. brokers, independent representatives; payroll administration, remunerations, commissions, and wages; and application of social legislation.",2021-09-01,,dpv,https://w3id.org/dpv/v2.0
IdentityAuthentication,class,https://w3id.org/dpv/v2.0#IdentityAuthentication,Identity Authentication,Purposes associated with performing authentication based on identity as a form of security,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#EnforceSecurity,,2024-04-14,,dpv,https://w3id.org/dpv/v2.0
IdentityVerification,class,https://w3id.org/dpv/v2.0#IdentityVerification,Identity Verification,Purposes associated with verifying or authenticating identity as a form of security,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#Verification,,2019-04-05,,dpv,https://w3id.org/dpv/v2.0
ImproveExistingProductsAndServices,class,https://w3id.org/dpv/v2.0#ImproveExistingProductsAndServices,Improve Existing Products and Services,Purposes associated with improving existing products and services,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#OptimisationForController,,2019-04-05,,dpv,https://w3id.org/dpv/v2.0
ImproveInternalCRMProcesses,class,https://w3id.org/dpv/v2.0#ImproveInternalCRMProcesses,Improve Internal CRM Processes,Purposes associated with improving customer-relationship management (CRM) processes,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#CustomerRelationshipManagement;https://w3id.org/dpv/v2.0#OptimisationForController,,2019-04-05,,dpv,https://w3id.org/dpv/v2.0
IncreaseServiceRobustness,class,https://w3id.org/dpv/v2.0#IncreaseServiceRobustness,Increase Service Robustness,Purposes associated with improving robustness and resilience of services,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#OptimisationForController,,2019-04-05,,dpv,https://w3id.org/dpv/v2.0
InternalResourceOptimisation,class,https://w3id.org/dpv/v2.0#InternalResourceOptimisation,Internal Resource Optimisation,Purposes associated with optimisation of internal resource availability and usage for organisation,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#OptimisationForController,,2019-04-05,,dpv,https://w3id.org/dpv/v2.0
LegalCompliance,class,https://w3id.org/dpv/v2.0#LegalCompliance,Legal Compliance,Purposes associated with carrying out data processing to fulfill a legal or statutory obligation,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#FulfilmentOfObligation,"This purpose only refers to processing that is additionally required in order to fulfill the obligations and requirements associated with a law. For example, the use of consent would have its own separate purposes, with this purpose addressing a legal requirement for maintaining consent record (along with RecordManagement). This purpose will typically be used with Legal Obligation as the legal basis.;This purpose only refers to processing that is additionally required in order to fulfill the obligations and requirements associated with a law. For example, the use of consent would have its own separate purposes, with this purpose addressing a legal requirement for maintaining consent record (along with RecordManagement). This purpose will typically be used with Legal Obligation as the legal basis.;This purpose only refers to processing that is additionally required in order to fulfill the obligations and requirements associated with a law. For example, the use of consent would have its own separate purposes, with this purpose addressing a legal requirement for maintaining consent record (along with RecordManagement). This purpose will typically be used with Legal Obligation as the legal basis.",2020-11-04,2022-11-09,dpv,https://w3id.org/dpv/v2.0
MaintainCreditCheckingDatabase,class,https://w3id.org/dpv/v2.0#MaintainCreditCheckingDatabase,Maintain Credit Checking Database,Purposes associated with maintaining a Credit Checking Database,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#CreditChecking,,2022-06-15,,dpv,https://w3id.org/dpv/v2.0
MaintainCreditRatingDatabase,class,https://w3id.org/dpv/v2.0#MaintainCreditRatingDatabase,Maintain Credit Rating Database,Purposes associated with maintaining a Credit Rating Database,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#CreditChecking,,2022-06-15,,dpv,https://w3id.org/dpv/v2.0
MaintainFraudDatabase,class,https://w3id.org/dpv/v2.0#MaintainFraudDatabase,Maintain Fraud Database,Purposes associated with maintaining a database related to identifying and identified fraud risks and fraud incidents,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#FraudPreventionAndDetection,,2022-06-15,,dpv,https://w3id.org/dpv/v2.0
Marketing,class,https://w3id.org/dpv/v2.0#Marketing,Marketing,"Purposes associated with conducting marketing in relation to organisation or products or services e.g. promoting, selling, and distributing",https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#Purpose,"Was commercial interest, changed to consider Marketing a separate Purpose category by itself;Was commercial interest, changed to consider Marketing a separate Purpose category by itself;Was commercial interest, changed to consider Marketing a separate Purpose category by itself",2020-11-04,,dpv,https://w3id.org/dpv/v2.0
MemberPartnerManagement,class,https://w3id.org/dpv/v2.0#MemberPartnerManagement,Members and Partners Management,"Purposes associated with maintaining a registry of shareholders, members, or partners for governance, administration, and management functions",https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#OrganisationGovernance,,2021-09-01,,dpv,https://w3id.org/dpv/v2.0
NonCommercialResearch,class,https://w3id.org/dpv/v2.0#NonCommercialResearch,Non-Commercial Research,Purposes associated with conducting research in a non-commercial setting e.g. for a non-profit-organisation (NGO),https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#ResearchAndDevelopment;https://w3id.org/dpv/v2.0#NonCommercialPurpose,,2019-04-05,2024-04-14,dpv,https://w3id.org/dpv/v2.0
OptimisationForConsumer,class,https://w3id.org/dpv/v2.0#OptimisationForConsumer,Optimisation for Consumer,Purposes associated with optimisation of activities and services for consumer or user,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#ServiceOptimisation,The term optimisation here refers to the efficiency of the service in terms of technical provision (or similar means) with benefits for everybody. Personalisation implies making changes that benefit the current user or persona.;The term optimisation here refers to the efficiency of the service in terms of technical provision (or similar means) with benefits for everybody. Personalisation implies making changes that benefit the current user or persona.;The term optimisation here refers to the efficiency of the service in terms of technical provision (or similar means) with benefits for everybody. Personalisation implies making changes that benefit the current user or persona.,2019-04-05,,dpv,https://w3id.org/dpv/v2.0
OptimisationForController,class,https://w3id.org/dpv/v2.0#OptimisationForController,Optimisation for Controller,Purposes associated with optimisation of activities and services for provider or controller,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#ServiceOptimisation,,2019-04-05,,dpv,https://w3id.org/dpv/v2.0
OptimiseUserInterface,class,https://w3id.org/dpv/v2.0#OptimiseUserInterface,Optimise User Interface,Purposes associated with optimisation of interfaces presented to the user,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#OptimisationForConsumer,,2019-04-05,,dpv,https://w3id.org/dpv/v2.0
OrganisationComplianceManagement,class,https://w3id.org/dpv/v2.0#OrganisationComplianceManagement,Organisation Compliance Management,Purposes associated with managing compliance for organisation in relation to internal policies,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#OrganisationGovernance,Note that this concept relates to internal organisational compliance. The concept LegalCompliance should be used for external legal or regulatory compliance.;Note that this concept relates to internal organisational compliance. The concept LegalCompliance should be used for external legal or regulatory compliance.;Note that this concept relates to internal organisational compliance. The concept LegalCompliance should be used for external legal or regulatory compliance.,2021-09-01,,dpv,https://w3id.org/dpv/v2.0
OrganisationGovernance,class,https://w3id.org/dpv/v2.0#OrganisationGovernance,Organisation Governance,Purposes associated with conducting activities and functions for governance of an organisation,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#Purpose,,2021-09-01,,dpv,https://w3id.org/dpv/v2.0
OrganisationRiskManagement,class,https://w3id.org/dpv/v2.0#OrganisationRiskManagement,Organisation Risk Management,Purposes associated with managing risk for organisation's activities,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#OrganisationGovernance,,2021-09-01,,dpv,https://w3id.org/dpv/v2.0
PaymentManagement,class,https://w3id.org/dpv/v2.0#PaymentManagement,Payment Management,"Purposes associated with processing and managing payment in relation to service, including invoicing and records",https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#ServiceProvision,,2020-11-04,,dpv,https://w3id.org/dpv/v2.0
Personalisation,class,https://w3id.org/dpv/v2.0#Personalisation,Personalisation,Purposes associated with creating and providing customisation based on attributes and/or needs of person(s) or context(s).,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#Purpose,"This term is a blanket purpose category for indicating personalisation of some other purpose, e.g. by creating a subclass of the other concept and Personalisation;This term is a blanket purpose category for indicating personalisation of some other purpose, e.g. by creating a subclass of the other concept and Personalisation;This term is a blanket purpose category for indicating personalisation of some other purpose, e.g. by creating a subclass of the other concept and Personalisation",2021-09-01,,dpv,https://w3id.org/dpv/v2.0
PersonalisedAdvertising,class,https://w3id.org/dpv/v2.0#PersonalisedAdvertising,Personalised Advertising,Purposes associated with creating and providing personalised advertising,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#Advertising;https://w3id.org/dpv/v2.0#Personalisation,,2020-11-04,,dpv,https://w3id.org/dpv/v2.0
PersonalisedBenefits,class,https://w3id.org/dpv/v2.0#PersonalisedBenefits,Personalised Benefits,Purposes associated with creating and providing personalised benefits for a service,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#ServicePersonalisation,,2019-04-05,,dpv,https://w3id.org/dpv/v2.0
PersonnelHiring,class,https://w3id.org/dpv/v2.0#PersonnelHiring,Personnel Hiring,Purposes associated with management and execution of hiring processes of personnel,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#PersonnelManagement,,2022-04-20,,dpv,https://w3id.org/dpv/v2.0
PersonnelManagement,class,https://w3id.org/dpv/v2.0#PersonnelManagement,Personnel Management,Purposes associated with management of personnel associated with the organisation e.g. evaluation and management of employees and intermediaries,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#HumanResourceManagement,,2022-03-30,,dpv,https://w3id.org/dpv/v2.0
PersonnelPayment,class,https://w3id.org/dpv/v2.0#PersonnelPayment,Personnel Payment,Purposes associated with management and execution of payment of personnel,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#PersonnelManagement,,2022-04-20,,dpv,https://w3id.org/dpv/v2.0
ProvideEventRecommendations,class,https://w3id.org/dpv/v2.0#ProvideEventRecommendations,Provide Event Recommendations,Purposes associated with creating and providing personalised recommendations for events,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#ProvidePersonalisedRecommendations,,2019-11-26,2022-10-14,dpv,https://w3id.org/dpv/v2.0
ProvidePersonalisedRecommendations,class,https://w3id.org/dpv/v2.0#ProvidePersonalisedRecommendations,Provide Personalised Recommendations,Purposes associated with creating and providing personalised recommendations,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#ServicePersonalisation,,2019-11-26,2022-10-14,dpv,https://w3id.org/dpv/v2.0
ProvideProductRecommendations,class,https://w3id.org/dpv/v2.0#ProvideProductRecommendations,Provide Product Recommendations,Purposes associated with creating and providing product recommendations e.g. suggest similar products,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#ProvidePersonalisedRecommendations,,2019-04-05,2022-10-14,dpv,https://w3id.org/dpv/v2.0
PublicRelations,class,https://w3id.org/dpv/v2.0#PublicRelations,Public Relations,"Purposes associated with managing and conducting public relations processes, including creating goodwill for the organisation",https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#Marketing,,2021-09-01,,dpv,https://w3id.org/dpv/v2.0
Purpose,class,https://w3id.org/dpv/v2.0#Purpose,Purpose,Purpose or (broader) Goal associated with data or technology,,,,"The purpose or goal here is intended to sufficiently describe the intention or objective of why the data or technology is being used, and should be broader than mere technical descriptions of achieving a capability. For example, ""Analyse Data"" is an abstract purpose with no indication of what the analyses is for as compared to a purpose such as ""Marketing"" or ""Service Provision"" which provide clarity and comprehension of the 'purpose' and can be enhanced with additional descriptions. Such modelling is in line with regulatory requirements regarding the specificity of purposes, for example in GDPR;The purpose or goal here is intended to sufficiently describe the intention or objective of why the data or technology is being used, and should be broader than mere technical descriptions of achieving a capability. For example, ""Analyse Data"" is an abstract purpose with no indication of what the analyses is for as compared to a purpose such as ""Marketing"" or ""Service Provision"" which provide clarity and comprehension of the 'purpose' and can be enhanced with additional descriptions. Such modelling is in line with regulatory requirements regarding the specificity of purposes, for example in GDPR",2019-04-05,2024-04-14,dpv,https://w3id.org/dpv/v2.0
RecordManagement,class,https://w3id.org/dpv/v2.0#RecordManagement,Record Management,"Purposes associated with manage creation, storage, and use of records relevant to operations, events, and processes e.g. to store logs or access requests",https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#Purpose,This purpose relates specifically for record creation and management. This can be combined or used along with other purposes to express intentions such as records for legal compliance or vendor payments.;This purpose relates specifically for record creation and management. This can be combined or used along with other purposes to express intentions such as records for legal compliance or vendor payments.;This purpose relates specifically for record creation and management. This can be combined or used along with other purposes to express intentions such as records for legal compliance or vendor payments.,2021-09-01,,dpv,https://w3id.org/dpv/v2.0
RepairImpairments,class,https://w3id.org/dpv/v2.0#RepairImpairments,Repair Impairments,"Purposes associated with identifying, rectifying, or otherwise undertaking activities intended to fix or repair impairments to existing functionalities",https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#ServiceProvision,"An example of identifying and rectifying impairments is the process of finding and fixing errors in products, commonly referred to as debugging;An example of identifying and rectifying impairments is the process of finding and fixing errors in products, commonly referred to as debugging;An example of identifying and rectifying impairments is the process of finding and fixing errors in products, commonly referred to as debugging",2022-08-24,,dpv,https://w3id.org/dpv/v2.0
RequestedServiceProvision,class,https://w3id.org/dpv/v2.0#RequestedServiceProvision,Requested Service Provision,Purposes associated with delivering services as requested by user or consumer,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#ServiceProvision,The use of 'request' here includes where an user explicitly asks for the service and also when an established contract requires the provision of the service;The use of 'request' here includes where an user explicitly asks for the service and also when an established contract requires the provision of the service;The use of 'request' here includes where an user explicitly asks for the service and also when an established contract requires the provision of the service,2021-09-08,,dpv,https://w3id.org/dpv/v2.0
ResearchAndDevelopment,class,https://w3id.org/dpv/v2.0#ResearchAndDevelopment,Research and Development,"Purposes associated with conducting research and development for new methods, products, or services",https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#Purpose,,2019-04-05,,dpv,https://w3id.org/dpv/v2.0
RightsFulfillment,class,https://w3id.org/dpv/v2.0#RightsFulfillment,Rights Fulfillment,Purposes associated with the fulfillment of rights specified in law,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#LegalObligation,"Where Rights Fulfillment includes activities that are not legal obligations, for example conducting Identity Verification, the documentation should indicate this by expressing them as separate purposes within the same activity;Where Rights Fulfillment includes activities that are not legal obligations, for example conducting Identity Verification, the documentation should indicate this by expressing them as separate purposes within the same activity;Where Rights Fulfillment includes activities that are not legal obligations, for example conducting Identity Verification, the documentation should indicate this by expressing them as separate purposes within the same activity",2024-02-14,,dpv,https://w3id.org/dpv/v2.0
SearchFunctionalities,class,https://w3id.org/dpv/v2.0#SearchFunctionalities,Search Functionalities,"Purposes associated with providing searching, querying, or other forms of information retrieval related functionalities",https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#ServiceProvision,,2022-11-09,,dpv,https://w3id.org/dpv/v2.0
Sector,class,https://w3id.org/dpv/v2.0#Sector,Sector,"Sector describes the area of application or domain that indicates or restricts scope for interpretation and application of purpose e.g. Agriculture, Banking",,,,"There are various sector codes used commonly to indicate the domain of an organisation or business. Examples include NACE (EU), ISIC (UN), SIC and NAICS (USA).;There are various sector codes used commonly to indicate the domain of an organisation or business. Examples include NACE (EU), ISIC (UN), SIC and NAICS (USA).",2019-04-05,,dpv,https://w3id.org/dpv/v2.0
SellDataToThirdParties,class,https://w3id.org/dpv/v2.0#SellDataToThirdParties,Sell Data to Third Parties,Purposes associated with selling or sharing data or information to third parties,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#SellProducts,"Sell here means exchange, submit, or provide in return for direct or indirect compensation. Was subclass of commercial interest, changed to reflect selling something;Sell here means exchange, submit, or provide in return for direct or indirect compensation. Was subclass of commercial interest, changed to reflect selling something;Sell here means exchange, submit, or provide in return for direct or indirect compensation. Was subclass of commercial interest, changed to reflect selling something",2019-04-05,,dpv,https://w3id.org/dpv/v2.0
SellInsightsFromData,class,https://w3id.org/dpv/v2.0#SellInsightsFromData,Sell Insights from Data,Purposes associated with selling or sharing insights obtained from analysis of data,https://w3id.org/dpv/v2.0#Purpose,,https://w3id.org/dpv/v2.0#SellProducts,"Sell here means exchange, submit, or provide in return for direct or indirect compensation. Was subclass of commercial interest, changed to reflect selling something;Sell here means exchange, submit, or provide in return for direct or indirect compensation. Was subclass of commercial interest, changed to reflect selling something;Sell here means exchange, submit, or provide in return for direct or indirect compensation. Was subclass of commercial interest, changed to reflect selling something",2019-04-05,,dpv,https://w3id.org/dpv/v2.0
