"term","type","iri","label","definition","dpvtype","subclassof","hasbroader","scopenote","created","modified","vocab","namespace"
"hasProvisionMethod","property","https://w3id.org/dpv/tech#hasProvisionMethod","has provision method","Specifies the provision or usage method of technology","","","","","2022-07-02","","tech","https://w3id.org/dpv/tech"
"hasProvisionStatus","property","https://w3id.org/dpv/tech#hasProvisionStatus","has provision status","Indicates whether the technology has been provided","","","https://w3id.org/dpv#hasStatus","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasPurchaser","property","https://w3id.org/dpv/tech#hasPurchaser","has purchaser","Indicates technology purchaser","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasService","property","https://w3id.org/dpv/tech#hasService","has service","Indicates the technology has or uses the associated service","","","","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasSoftware","property","https://w3id.org/dpv/tech#hasSoftware","has software","Indicates the technology has or uses the associated software","","","","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasSubject","property","https://w3id.org/dpv/tech#hasSubject","has subject","Indicates technology subject","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasSupplier","property","https://w3id.org/dpv/tech#hasSupplier","has supplier","Indicates technology supplier","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasSystem","property","https://w3id.org/dpv/tech#hasSystem","has system","Indicates the technology has or uses the associated system","","","","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasSystemIntegrator","property","https://w3id.org/dpv/tech#hasSystemIntegrator","has system integrator","Indicates technology system integrator","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasTRL","property","https://w3id.org/dpv/tech#hasTRL","has TRL","Indicates technology maturity level","","","https://w3id.org/dpv#hasStatus","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasUser","property","https://w3id.org/dpv/tech#hasUser","has user","Indicates technology user","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"iOS","class","https://w3id.org/dpv/tech#iOS","iOS","iOS operating system","https://w3id.org/dpv#Technology","","https://w3id.org/dpv/tech#OS","","2022-06-15","","tech","https://w3id.org/dpv/tech"
"isComponentOf","property","https://w3id.org/dpv/tech#isComponentOf","is component of","Indicates the component is part of the associated system","","","","","2024-12-01","","tech","https://w3id.org/dpv/tech"
