term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
EncryptionAtRest,class,https://w3id.org/dpv/2.0#EncryptionAtRest,Encryption at Rest,Encryption of data when being stored (persistent encryption),https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#Encryption,,2019-04-05,,dpv,https://w3id.org/dpv/2.0
EncryptionInTransfer,class,https://w3id.org/dpv/2.0#EncryptionInTransfer,Encryption in Transfer,"Encryption of data in transit e.g. when being transferred from one location to another, including sharing",https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#Encryption,,2019-04-05,,dpv,https://w3id.org/dpv/2.0
EncryptionInUse,class,https://w3id.org/dpv/2.0#EncryptionInUse,Encryption in Use,Encryption of data when it is being used,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#Encryption,,2022-10-22,,dpv,https://w3id.org/dpv/2.0
EndToEndEncryption,class,https://w3id.org/dpv/2.0#EndToEndEncryption,End-to-End Encryption (E2EE),Encrypted communications where data is encrypted by the sender and decrypted by the intended receiver to prevent access to any third party,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#Encryption,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
FileSystemSecurity,class,https://w3id.org/dpv/2.0#FileSystemSecurity,File System Security,Security implemented over a file system,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#SecurityMethod,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
FullyRandomisedPseudonymisation,class,https://w3id.org/dpv/2.0#FullyRandomisedPseudonymisation,Fully Randomised Pseudonymisation,Use of randomised pseudonymisation where the same elements are assigned different values each time they occur,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#Pseudonymisation,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
HardwareSecurityProtocols,class,https://w3id.org/dpv/2.0#HardwareSecurityProtocols,Hardware Security Protocols,Security protocols implemented at or within hardware,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#SecurityMethod,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
HashFunctions,class,https://w3id.org/dpv/2.0#HashFunctions,Hash Functions,Use of hash functions to map information or to retrieve a prior categorisation,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#CryptographicMethods,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
HashMessageAuthenticationCode,class,https://w3id.org/dpv/2.0#HashMessageAuthenticationCode,Hash-based Message Authentication Code (HMAC),Use of HMAC where message authentication code (MAC) utilise a cryptographic hash function and a secret cryptographic key,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#CryptographicAuthentication,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
HomomorphicEncryption,class,https://w3id.org/dpv/2.0#HomomorphicEncryption,Homomorphic Encryption,Use of Homomorphic encryption that permits computations on encrypted data without decrypting it,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#CryptographicMethods,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
InformationFlowControl,class,https://w3id.org/dpv/2.0#InformationFlowControl,Information Flow Control,Use of measures to control information flows,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#TechnicalMeasure,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
IntrusionDetectionSystem,class,https://w3id.org/dpv/2.0#IntrusionDetectionSystem,Intrusion Detection System,Use of measures to detect intrusions and other unauthorised attempts to gain access to a system,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#SecurityMethod,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
MessageAuthenticationCodes,class,https://w3id.org/dpv/2.0#MessageAuthenticationCodes,Message Authentication Codes (MAC),Use of cryptographic methods to authenticate messages,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#CryptographicAuthentication,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
MobilePlatformSecurity,class,https://w3id.org/dpv/2.0#MobilePlatformSecurity,Mobile Platform Security,Security implemented over a mobile platform,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#SecurityMethod,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
MonotonicCounterPseudonymisation,class,https://w3id.org/dpv/2.0#MonotonicCounterPseudonymisation,Monotonic Counter Pseudonymisation,A simple pseudonymisation method where identifiers are substituted by a number chosen by a monotonic counter,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#Pseudonymisation,,2022-08-17,2022-10-13,dpv,https://w3id.org/dpv/2.0
MultiFactorAuthentication,class,https://w3id.org/dpv/2.0#MultiFactorAuthentication,Multi-Factor Authentication (MFA),An authentication system that uses two or more methods to authenticate,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#AuthenticationProtocols,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
NetworkProxyRouting,class,https://w3id.org/dpv/2.0#NetworkProxyRouting,Network Proxy Routing,Use of network routing using proxy,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#SecurityMethod,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
NetworkSecurityProtocols,class,https://w3id.org/dpv/2.0#NetworkSecurityProtocols,Network Security Protocols,Security implemented at or over networks protocols,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#SecurityMethod,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
OperatingSystemSecurity,class,https://w3id.org/dpv/2.0#OperatingSystemSecurity,Operating System Security,Security implemented at or through operating systems,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#SecurityMethod,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
PasswordAuthentication,class,https://w3id.org/dpv/2.0#PasswordAuthentication,Password Authentication,Use of passwords to perform authentication,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#AuthenticationProtocols,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
PenetrationTestingMethods,class,https://w3id.org/dpv/2.0#PenetrationTestingMethods,Penetration Testing Methods,Use of penetration testing to identify weaknesses and vulnerabilities through simulations,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#SecurityMethod,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
PostQuantumCryptography,class,https://w3id.org/dpv/2.0#PostQuantumCryptography,Post-Quantum Cryptography,Use of algorithms that are intended to be secure against cryptanalytic attack by a quantum computer,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#CryptographicMethods,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
PrivacyPreservingProtocol,class,https://w3id.org/dpv/2.0#PrivacyPreservingProtocol,Privacy Preserving Protocol,Use of protocols designed with the intention of provided additional guarantees regarding privacy,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#CryptographicMethods,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
PrivateInformationRetrieval,class,https://w3id.org/dpv/2.0#PrivateInformationRetrieval,Private Information Retrieval,Use of cryptographic methods to retrieve a record from a system without revealing which record is retrieved,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#CryptographicMethods,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
Pseudonymisation,class,https://w3id.org/dpv/2.0#Pseudonymisation,Pseudonymisation,"Pseudonymisation means the processing of personal data in such a manner that the personal data can no longer be attributed to a specific data subject without the use of additional information, provided that such additional information is kept separately and is subject to technical and organisational measures to ensure that the personal data are not attributed to an identified or identifiable natural person;",https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#Deidentification,,2019-04-05,2022-11-24,dpv,https://w3id.org/dpv/2.0
QuantumCryptography,class,https://w3id.org/dpv/2.0#QuantumCryptography,Quantum Cryptography,Cryptographic methods that utilise quantum mechanical properties to perform cryptographic tasks,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#CryptographicMethods,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
RNGPseudonymisation,class,https://w3id.org/dpv/2.0#RNGPseudonymisation,RNG Pseudonymisation,A pseudonymisation method where identifiers are substituted by a number chosen by a Random Number Generator (RNG),https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#Pseudonymisation,,2022-08-17,2022-10-13,dpv,https://w3id.org/dpv/2.0
SecretSharingSchemes,class,https://w3id.org/dpv/2.0#SecretSharingSchemes,Secret Sharing Schemes,Use of secret sharing schemes where the secret can only be reconstructed through combination of sufficient number of individuals,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#CryptographicMethods,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
SecureMultiPartyComputation,class,https://w3id.org/dpv/2.0#SecureMultiPartyComputation,Secure Multi-Party Computation,Use of cryptographic methods for entities to jointly compute functions without revealing inputs,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#CryptographicMethods,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
SecurityMethod,class,https://w3id.org/dpv/2.0#SecurityMethod,Security Method,Methods that relate to creating and providing security,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#TechnicalMeasure,,2022-08-24,,dpv,https://w3id.org/dpv/2.0
SingleSignOn,class,https://w3id.org/dpv/2.0#SingleSignOn,Single Sign On,Use of credentials or processes that enable using one set of credentials to authenticate multiple contexts.,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#AuthenticationProtocols,,2020-11-04,,dpv,https://w3id.org/dpv/2.0
SymmetricCryptography,class,https://w3id.org/dpv/2.0#SymmetricCryptography,Symmetric Cryptography,Use of cryptography where the same keys are utilised for encryption and decryption of information,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#CryptographicMethods,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
SymmetricEncryption,class,https://w3id.org/dpv/2.0#SymmetricEncryption,Symmetric Encryption,Use of symmetric cryptography to encrypt data,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#Encryption,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
TrustedComputing,class,https://w3id.org/dpv/2.0#TrustedComputing,Trusted Computing,Use of cryptographic methods to restrict access and execution to trusted parties and code,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#CryptographicMethods,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
TrustedExecutionEnvironment,class,https://w3id.org/dpv/2.0#TrustedExecutionEnvironment,Trusted Execution Environment,Use of cryptographic methods to restrict access and execution to trusted parties and code within a dedicated execution environment,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#CryptographicMethods,,2022-08-17,2024-04-14,dpv,https://w3id.org/dpv/2.0
UsageControl,class,https://w3id.org/dpv/2.0#UsageControl,Usage Control,"Management of usage, which is intended to be broader than access control and may cover trust, digital rights, or other relevant controls",https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#AccessControlMethod,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
UseSyntheticData,class,https://w3id.org/dpv/2.0#UseSyntheticData,Use of Synthetic Data,"Use of synthetic data to preserve privacy, security, or other effects and side-effects",https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#SecurityMethod,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
VirtualisationSecurity,class,https://w3id.org/dpv/2.0#VirtualisationSecurity,Virtualisation Security,Security implemented at or through virtualised environments,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#SecurityMethod,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
VulnerabilityTestingMethods,class,https://w3id.org/dpv/2.0#VulnerabilityTestingMethods,Vulnerability Testing Methods,Methods that assess or discover vulnerabilities in a system,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#SecurityMethod,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
WebBrowserSecurity,class,https://w3id.org/dpv/2.0#WebBrowserSecurity,WebBrowser Security,Security implemented at or over web browsers,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#SecurityMethod,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
WebSecurityProtocols,class,https://w3id.org/dpv/2.0#WebSecurityProtocols,Web Security Protocols,Security implemented at or over web-based protocols,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#SecurityMethod,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
WirelessSecurityProtocols,class,https://w3id.org/dpv/2.0#WirelessSecurityProtocols,Wireless Security Protocols,Security implemented at or over wireless communication protocols,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#SecurityMethod,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
ZeroKnowledgeAuthentication,class,https://w3id.org/dpv/2.0#ZeroKnowledgeAuthentication,Zero Knowledge Authentication,Authentication using Zero-Knowledge proofs,https://w3id.org/dpv/2.0#TechnicalMeasure,,https://w3id.org/dpv/2.0#AuthenticationProtocols;https://w3id.org/dpv/2.0#CryptographicMethods,,2022-08-17,,dpv,https://w3id.org/dpv/2.0
