term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
ConsentNotice,class,https://w3id.org/dpv#ConsentNotice,Consent Notice,A Notice for information provision associated with Consent,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#PrivacyNotice,,2022-06-21,,dpv,https://w3id.org/dpv
ConsentRecord,class,https://w3id.org/dpv#ConsentRecord,Consent Record,A Record of Consent or Consent related activities,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#DataProcessingRecord,,2022-06-22,,dpv,https://w3id.org/dpv
Consultation,class,https://w3id.org/dpv#Consultation,Consultation,"Consultation is a process of receiving feedback, advice, or opinion from an external agency",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#OrganisationalMeasure,,2020-11-04,,dpv,https://w3id.org/dpv
ConsultationWithAuthority,class,https://w3id.org/dpv#ConsultationWithAuthority,Consultation with Authority,Consultation with an authority or authoritative entity,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Consultation,,2020-11-04,,dpv,https://w3id.org/dpv
ConsultationWithDPO,class,https://w3id.org/dpv#ConsultationWithDPO,Consultation with DPO,Consultation with Data Protection Officer(s),https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Consultation,,2022-06-15,,dpv,https://w3id.org/dpv
ConsultationWithDataSubject,class,https://w3id.org/dpv#ConsultationWithDataSubject,Consultation with Data Subject,Consultation with data subject(s) or their representative(s),https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Consultation,,2022-06-15,,dpv,https://w3id.org/dpv
ConsultationWithDataSubjectRepresentative,class,https://w3id.org/dpv#ConsultationWithDataSubjectRepresentative,Consultation with Data Subject Representative,Consultation with representative of data subject(s),https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#ConsultationWithDataSubject,,2022-10-22,,dpv,https://w3id.org/dpv
CredentialManagement,class,https://w3id.org/dpv#CredentialManagement,Credential Management,Management of credentials and their use in authorisations,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#AuthorisationProcedure,,2022-06-15,,dpv,https://w3id.org/dpv
CybersecurityTraining,class,https://w3id.org/dpv#CybersecurityTraining,Cybersecurity Training,Training methods related to cybersecurity,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#StaffTraining,,2022-08-17,,dpv,https://w3id.org/dpv
DataBreachNotice,class,https://w3id.org/dpv#DataBreachNotice,Data Breach Notice,"A notice providing information about data breach(es) i.e. unauthorised transfer, access, use, or modification of data",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#SecurityIncidentNotice,,2024-04-14,,dpv,https://w3id.org/dpv
DataBreachNotification,class,https://w3id.org/dpv#DataBreachNotification,Data Breach Notification,"Notification of information about data breach(es) i.e. unauthorised transfer, access, use, or modification of data",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#SecurityIncidentNotification,,2024-04-14,,dpv,https://w3id.org/dpv
DataBreachRecord,class,https://w3id.org/dpv#DataBreachRecord,Data Breach Record,Record of a data breach incident,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#RecordsOfActivities,,2024-04-14,,dpv,https://w3id.org/dpv
DataDeletionPolicy,class,https://w3id.org/dpv#DataDeletionPolicy,Data Deletion Policy,Policy regarding deletion of data,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#DataProcessingPolicy,Deletion and Erasure are distinct activities where deletion refers to logical removal of data with the possibility of retrieval whereas erasure refers to destruction of data such that it cannot be retrieved. See dpv:DataErasurePolicy,2024-04-14,,dpv,https://w3id.org/dpv
DataErasurePolicy,class,https://w3id.org/dpv#DataErasurePolicy,Data Erasure Policy,Policy regarding erasure of data,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#DataProcessingPolicy,Erasure or data destruction or secure removal of data refers to irreversible erasure of data. See dpv:DataDeletion for reversible or logical deletion of data,2024-04-14,,dpv,https://w3id.org/dpv
DataGovernance,class,https://w3id.org/dpv#DataGovernance,Data Governance,Measures associated with topics typically considered to be part of 'Data Governance',https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#OrganisationGovernance,,2024-04-14,,dpv,https://w3id.org/dpv
DataInteroperabilityAssessment,class,https://w3id.org/dpv#DataInteroperabilityAssessment,Data Interoperability Assessment,Measures associated with assessment of data interoperability,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Assessment;https://w3id.org/dpv#DataInteroperabilityManagement,,2024-04-14,,dpv,https://w3id.org/dpv
DataInteroperabilityImprovement,class,https://w3id.org/dpv#DataInteroperabilityImprovement,Data Interoperability Improvement,Measures associated with improvement of data interoperability,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#DataInteroperabilityManagement,,2024-04-14,,dpv,https://w3id.org/dpv
DataInteroperabilityManagement,class,https://w3id.org/dpv#DataInteroperabilityManagement,Data Interoperability Management,Measures associated with management of data interoperability,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#DataGovernance,,2024-04-14,,dpv,https://w3id.org/dpv
DataInventoryManagement,class,https://w3id.org/dpv#DataInventoryManagement,Data Inventory Management,Measures associated with management of data inventory or a data asset list,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#DataGovernance,,2024-04-14,,dpv,https://w3id.org/dpv
DataJurisdictionPolicy,class,https://w3id.org/dpv#DataJurisdictionPolicy,Data Jurisdiction Policy,Policy specifying jurisdictional requirements for data processing,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#DataProcessingPolicy,"Jurisdictional requirements can refer to data being stored within specific jurisdictions, or that data must be in line with jurisdictional laws and norms",2024-04-14,,dpv,https://w3id.org/dpv
DataLiteracy,class,https://w3id.org/dpv#DataLiteracy,Data Literacy,"Providing skills, knowledge, and understanding to enable reading, writing, analysing, reasoning, and communicating regarding data",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#DigitalLiteracy,,2024-05-17,,dpv,https://w3id.org/dpv
DataProcessingPolicy,class,https://w3id.org/dpv#DataProcessingPolicy,Data Processing Policy,Policy regarding data processing activities,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Policy,"This only refers to the policy or plan or procedure describing how the data processing should be conducted. To represent the granular details, see further concepts e.g. dpv:DataStoragePolicy to describe policy regarding storage, or dpv:DataStorageCondition to represent information within the policy for how information should be stored",2024-04-14,,dpv,https://w3id.org/dpv
DataProcessingRecord,class,https://w3id.org/dpv#DataProcessingRecord,Data Processing Record,"Record of data processing, whether ex-ante or ex-post",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#RecordsOfActivities,,2021-09-08,,dpv,https://w3id.org/dpv
DataProtectionTraining,class,https://w3id.org/dpv#DataProtectionTraining,Data Protection Training,Training intended to increase knowledge regarding data protection,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#StaffTraining,,2022-08-17,,dpv,https://w3id.org/dpv
DataQualityAssessment,class,https://w3id.org/dpv#DataQualityAssessment,Data Quality Assessment,Measures associated with assessment of data quality,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Assessment;https://w3id.org/dpv#DataQualityManagement,,2024-04-14,,dpv,https://w3id.org/dpv
DataQualityImprovement,class,https://w3id.org/dpv#DataQualityImprovement,Data Quality Improvement,Measures associated with improvement of data quality,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#DataQualityManagement,,2024-04-14,,dpv,https://w3id.org/dpv
DataQualityManagement,class,https://w3id.org/dpv#DataQualityManagement,Data Quality Management,Measures associated with management of data quality,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#DataGovernance,,2024-04-14,,dpv,https://w3id.org/dpv
DataRestorationPolicy,class,https://w3id.org/dpv#DataRestorationPolicy,Data Restoration Policy,Policy regarding restoration of data,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#DataProcessingPolicy,Restoration can refer to how data is restored from a backup,2024-04-14,,dpv,https://w3id.org/dpv
DataReusePolicy,class,https://w3id.org/dpv#DataReusePolicy,Data Reuse Policy,Policy regarding reuse of data i.e. using data for purposes other than its initial purpose,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#DataProcessingPolicy,"This policy can be used to describe the procedures associated with undertaking such reuse of data, for example to assess its legality and the compatibility of the initial and subsequent purposes",2024-04-14,,dpv,https://w3id.org/dpv
DataSecurityManagement,class,https://w3id.org/dpv#DataSecurityManagement,Data Security Management,Measures associated with management of data security,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#SecurityProcedure;https://w3id.org/dpv#DataGovernance,"Examples of data security management are assessing the appropriate security controls such as encryption, testing the implemented security controls, and ensuring it is protected and safeguarded from unintended actions",2024-04-14,,dpv,https://w3id.org/dpv
DataStoragePolicy,class,https://w3id.org/dpv#DataStoragePolicy,Data Storage Policy,"Policy regarding storage of data, including the manner, duration, location, and conditions for storage",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#DataProcessingPolicy,,2024-04-14,,dpv,https://w3id.org/dpv
DataSubjectRightsManagement,class,https://w3id.org/dpv#DataSubjectRightsManagement,Data Subject Rights Management,"Methods to provide, implement, and exercise data subjects' rights",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#RightsManagement,"This concept only concerns the organisational management of rights, and does not represent the rights themselves - especially where such 'rights' are legally recognised or defined for the data subject or individual. The concept dpv:DataSubjectRight is provided to represent such legal rights.",2024-04-14,,dpv,https://w3id.org/dpv
DataTransferNotice,class,https://w3id.org/dpv#DataTransferNotice,Data Transfer Notice,Notice for the legal entity for the transfer of its data,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Notice,,2024-04-14,,dpv,https://w3id.org/dpv
DataTransferRecord,class,https://w3id.org/dpv#DataTransferRecord,Data Transfer Record,Record of data transfer activities,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#DataProcessingRecord,,2024-04-14,,dpv,https://w3id.org/dpv
DesignStandard,class,https://w3id.org/dpv#DesignStandard,Design Standard,A set of rules or guidelines outlining criterias for design,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#GuidelinesPrinciple,,2019-04-05,,dpv,https://w3id.org/dpv
DigitalLiteracy,class,https://w3id.org/dpv#DigitalLiteracy,Digital Literacy,"Providing skills, knowledge, and understanding to enable reading, writing, analysing, reasoning, and communicating regarding digital technologies and their implications",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#OrganisationalMeasure,,2024-05-17,,dpv,https://w3id.org/dpv
DisasterRecoveryProcedures,class,https://w3id.org/dpv#DisasterRecoveryProcedures,Disaster Recovery Procedures,Procedures related to management of disasters and recovery,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#GovernanceProcedures,,2022-08-17,,dpv,https://w3id.org/dpv
EducationalTraining,class,https://w3id.org/dpv#EducationalTraining,Educational Training,Training methods that are intended to provide education on topic(s),https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#StaffTraining,,2022-08-17,,dpv,https://w3id.org/dpv
EffectivenessDeterminationProcedures,class,https://w3id.org/dpv#EffectivenessDeterminationProcedures,Effectiveness Determination Procedures,Procedures intended to determine effectiveness of other measures,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Assessment,,2022-08-17,,dpv,https://w3id.org/dpv
GovernanceProcedures,class,https://w3id.org/dpv#GovernanceProcedures,Governance Procedures,"Procedures related to governance (e.g. organisation, unit, team, process, system)",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#OrganisationalMeasure,,2022-08-17,,dpv,https://w3id.org/dpv
Guideline,class,https://w3id.org/dpv#Guideline,Guideline,Practices that specify how activities must be conducted,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#GuidelinesPrinciple,,2024-05-12,,dpv,https://w3id.org/dpv
GuidelinesPrinciple,class,https://w3id.org/dpv#GuidelinesPrinciple,Guidelines Principle,Guidelines or Principles regarding processing and operational measures,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#OrganisationalMeasure,,2019-04-05,,dpv,https://w3id.org/dpv
IPRManagement,class,https://w3id.org/dpv#IPRManagement,Intellectual Property Rights Management,Management of Intellectual Property Rights with a view to identify and safeguard and enforce them,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#RightsManagement,,2024-04-14,,dpv,https://w3id.org/dpv
IdentityManagementMethod,class,https://w3id.org/dpv#IdentityManagementMethod,Identity Management Method,Management of identity and identity-based processes,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#AuthorisationProcedure,,2022-08-17,,dpv,https://w3id.org/dpv
IncidentManagementProcedures,class,https://w3id.org/dpv#IncidentManagementProcedures,Incident Management Procedures,Procedures related to management of incidents,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#GovernanceProcedures,,2022-08-17,,dpv,https://w3id.org/dpv
IncidentReportingCommunication,class,https://w3id.org/dpv#IncidentReportingCommunication,Incident Reporting Communication,Procedures related to management of incident reporting,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#GovernanceProcedures,,2022-08-17,,dpv,https://w3id.org/dpv
InformationSecurityPolicy,class,https://w3id.org/dpv#InformationSecurityPolicy,Information Security Policy,Policy regarding security of information,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Policy,,2022-08-17,2024-04-14,dpv,https://w3id.org/dpv
LegalComplianceAssessment,class,https://w3id.org/dpv#LegalComplianceAssessment,Legal Compliance Assessment,Assessment regarding legal compliance,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#ComplianceAssessment,,2024-04-14,,dpv,https://w3id.org/dpv
LegitimateInterestAssessment,class,https://w3id.org/dpv#LegitimateInterestAssessment,Legitimate Interest Assessment,Indicates an assessment regarding the use of legitimate interest as a lawful basis by the data controller,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Assessment,,2021-09-08,,dpv,https://w3id.org/dpv
LoggingPolicy,class,https://w3id.org/dpv#LoggingPolicy,Logging Policy,Policy for logging of information,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Policy,,2022-08-17,2024-04-14,dpv,https://w3id.org/dpv
MetadataManagement,class,https://w3id.org/dpv#MetadataManagement,Metadata Management,Measures associated with management of metadata,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#DataGovernance,"Examples of metadata management include assessing which metadata are required or being used by technology, assessing their potential inclusion as personal data, and implementing a metadata based solution to manage data",2024-04-14,,dpv,https://w3id.org/dpv
MonitoringPolicy,class,https://w3id.org/dpv#MonitoringPolicy,Monitoring Policy,"Policy for monitoring (e.g. progress, performance)",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Policy,,2022-08-17,2024-04-14,dpv,https://w3id.org/dpv
Notice,class,https://w3id.org/dpv#Notice,Notice,"A notice is an artefact for providing information, choices, or controls",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#OrganisationalMeasure,"Notice refers to the information whereas Notification refers to the provision of that notice. In several cases, they are used interchangeably - for example Privacy Notice as a measure or control refers to both the information as well as the act of making it available. For 'active' contexts where this distinction is important, e.g. data breach notifications, see Notification concept.",2021-09-08,,dpv,https://w3id.org/dpv
Notification,class,https://w3id.org/dpv#Notification,Notification,Notification represents the provision of a notice i.e. notifying,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#OrganisationalMeasure,"Notice refers to the information whereas Notification refers to the provision of that notice. The distinction is important as there are specific obligations associated with notice and notifications. For example, a data breach notice refers to the information about the breach intended to be provided to another entity, whereas notification refers to the act of providing the entity with the notice",2024-04-14,,dpv,https://w3id.org/dpv
PermissionManagement,class,https://w3id.org/dpv#PermissionManagement,Permission Management,"Methods to obtain, provide, modify, and withdraw permissions along with maintaining a record of permissions, retrieving records, and processing changes in permission states",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#RightsManagement,"Permission is a broader concept than '(Informed) Consent' as consent when used as a legal basis has specific requirements to be valid. For management of consent, see the concept dpv:ConsentManagement",2024-04-14,,dpv,https://w3id.org/dpv
Policy,class,https://w3id.org/dpv#Policy,Policy,"A guidance document outlining any of: procedures, plans, principles, decisions, intent, or protocols.",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#GovernanceProcedures,,2021-09-08,,dpv,https://w3id.org/dpv
Principle,class,https://w3id.org/dpv#Principle,Principle,A representation of values or norms that must be taken into consideration when conducting activities,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#GuidelinesPrinciple,,2024-05-12,,dpv,https://w3id.org/dpv
PrivacyByDefault,class,https://w3id.org/dpv#PrivacyByDefault,Privacy by Default,Practices regarding setting the default configurations of information and services to implement data protection and privacy (synonymous with Data Protection by Default),https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#GuidelinesPrinciple,,2019-04-05,2024-04-14,dpv,https://w3id.org/dpv
PrivacyByDesign,class,https://w3id.org/dpv#PrivacyByDesign,Privacy by Design,Practices regarding incorporating data protection and privacy in the design of information and services (synonymous with Data Protection by Design),https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#GuidelinesPrinciple,,2019-04-05,,dpv,https://w3id.org/dpv
PrivacyNotice,class,https://w3id.org/dpv#PrivacyNotice,Privacy Notice,Represents a notice or document outlining information regarding privacy,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Notice,,2021-09-08,,dpv,https://w3id.org/dpv
ProfessionalTraining,class,https://w3id.org/dpv#ProfessionalTraining,Professional Training,Training methods that are intended to provide professional knowledge and expertise,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#StaffTraining,,2022-08-17,,dpv,https://w3id.org/dpv
ROPA,class,https://w3id.org/dpv#ROPA,Records of Processing Activities,A Record of Processing Activities (ROPA) is a document detailing processing activities,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#DataProcessingRecord,"ROPA under GDPR Art.30 has specific requirements regarding the information to be maintained. Additionally, Data Protection Authorities also provide additional information guidelines for information to be maintained in a ROPA. For more information see https://w3id.org/dpcat",2021-09-08,2024-04-14,dpv,https://w3id.org/dpv
RecertificationPolicy,class,https://w3id.org/dpv#RecertificationPolicy,Recertification Policy,Policy regarding repetition or renewal of existing certification(s),https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Policy,,2019-04-05,2024-04-14,dpv,https://w3id.org/dpv
RecordsOfActivities,class,https://w3id.org/dpv#RecordsOfActivities,Records of Activities,Records of activities within some context such as maintenance tasks or governance functions,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#OrganisationalMeasure,"Records can be any information associated with the activity e.g. logs, summaries.",2021-09-08,2024-05-05,dpv,https://w3id.org/dpv
RegulatorySandbox,class,https://w3id.org/dpv#RegulatorySandbox,Regulatory Sandbox,"Mechanism used by regulators and businesses for gauging the compatibility of regulations and innovative products, particularly in the context of digitalisation, in a controlled real-world environment with appropriate safeguards in place",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Safeguard,,2024-05-17,,dpv,https://w3id.org/dpv
ReviewImpactAssessment,class,https://w3id.org/dpv#ReviewImpactAssessment,Review Impact Assessment,"Procedures to review impact assessments in terms of continued validity, adequacy for intended purposes, and conformance of processes with findings",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#ReviewProcedure;https://w3id.org/dpv#ImpactAssessment,,2022-10-22,,dpv,https://w3id.org/dpv
ReviewProcedure,class,https://w3id.org/dpv#ReviewProcedure,Review Procedure,"A procedure or process that reviews the correctness and validity of other procedures and policies e.g. to ensure continued validity, adequacy for intended purposes, and conformance of processes with findings",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#GovernanceProcedures,,2022-10-22,,dpv,https://w3id.org/dpv
RightsManagement,class,https://w3id.org/dpv#RightsManagement,Rights Management,Methods associated with rights management where 'rights' refer to controlling who can do what with a resource,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#OrganisationalMeasure,,2024-04-14,,dpv,https://w3id.org/dpv
Safeguard,class,https://w3id.org/dpv#Safeguard,Safeguard,A safeguard is a precautionary measure for the protection against or mitigation of negative effects,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#OrganisationalMeasure,This concept is relevant given the requirement to assert safeguards in cross-border data transfers,2021-09-22,,dpv,https://w3id.org/dpv
SafeguardForDataTransfer,class,https://w3id.org/dpv#SafeguardForDataTransfer,Safeguard for Data Transfer,Represents a safeguard used for data transfer. Can include technical or organisational measures.,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Safeguard,,2021-09-22,,dpv,https://w3id.org/dpv
Seal,class,https://w3id.org/dpv#Seal,Seal,A seal or a mark indicating proof of certification to some certification or standard,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#CertificationSeal,,2019-04-05,,dpv,https://w3id.org/dpv
SecureProcessingEnvironment,class,https://w3id.org/dpv#SecureProcessingEnvironment,Secure Processing Environment,A physical or virtual environment supported by organisational means that integrates security and compliance requirements and allows supervising data processing actions,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#SecurityProcedure,,2024-04-14,,dpv,https://w3id.org/dpv
SecurityIncidentNotice,class,https://w3id.org/dpv#SecurityIncidentNotice,Security Incident Notice,A notice providing information about security incident(s),https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Notice,,2024-04-14,,dpv,https://w3id.org/dpv
SecurityIncidentNotification,class,https://w3id.org/dpv#SecurityIncidentNotification,Security Incident Notification,Notification of information about security incident(s),https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Notification,,2024-04-14,,dpv,https://w3id.org/dpv
SecurityIncidentRecord,class,https://w3id.org/dpv#SecurityIncidentRecord,Security Incident Record,Record of a security incident,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#RecordsOfActivities,,2024-04-14,,dpv,https://w3id.org/dpv
SecurityKnowledgeTraining,class,https://w3id.org/dpv#SecurityKnowledgeTraining,Security Knowledge Training,Training intended to increase knowledge regarding security,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#StaffTraining,,2022-08-17,,dpv,https://w3id.org/dpv
SecurityProcedure,class,https://w3id.org/dpv#SecurityProcedure,Security Procedure,"Procedures associated with assessing, implementing, and evaluating security",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#OrganisationalMeasure,,2022-08-24,,dpv,https://w3id.org/dpv
SecurityRoleProcedures,class,https://w3id.org/dpv#SecurityRoleProcedures,Security Role Procedures,Procedures related to security roles,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#SecurityProcedure,,2022-08-17,,dpv,https://w3id.org/dpv
StaffTraining,class,https://w3id.org/dpv#StaffTraining,Staff Training,Practices and policies regarding training of staff members,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#OrganisationalMeasure,,2019-04-05,,dpv,https://w3id.org/dpv
StandardsConformance,class,https://w3id.org/dpv#StandardsConformance,Standards Conformance,Purposes associated with activities undertaken to ensure or achieve conformance with standards,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#GovernanceProcedures,,2024-04-14,,dpv,https://w3id.org/dpv
SupportContractNegotiation,class,https://w3id.org/dpv#SupportContractNegotiation,Support Contract Negotiation,"Supporting entities, including individuals, with negotiating a contract and its terms and conditions",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#SupportEntityDecisionMaking,,2024-04-14,,dpv,https://w3id.org/dpv
SupportEntityDecisionMaking,class,https://w3id.org/dpv#SupportEntityDecisionMaking,Support Entity Decision Making,"Supporting entities, including individuals, in making decisions",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#OrganisationalMeasure,,2024-04-14,,dpv,https://w3id.org/dpv
