term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
IncorrectData,class,https://w3id.org/dpv#IncorrectData,Incorrect Data,Data that is known to be incorrect or inconsistent with some requirements,,https://w3id.org/dpv#Data,https://w3id.org/dpv#Data,,2022-11-02,,dpv,https://w3id.org/dpv
InferredData,class,https://w3id.org/dpv#InferredData,Inferred Data,Data that has been obtained through inferences of other data,,https://w3id.org/dpv#DerivedData,https://w3id.org/dpv#DerivedData,,2023-12-10,,dpv,https://w3id.org/dpv
InferredPersonalData,class,https://w3id.org/dpv#InferredPersonalData,Inferred Personal Data,Personal Data that is obtained through inference from other data,,https://w3id.org/dpv#DerivedPersonalData;https://w3id.org/dpv#InferredData,https://w3id.org/dpv#DerivedPersonalData;https://w3id.org/dpv#InferredData,"Inferred Data is derived data generated from existing data, but which did not originally exist within it, e.g. inferring demographics from browsing history.",2022-01-19,2023-12-10,dpv,https://w3id.org/dpv
IntellectualPropertyData,class,https://w3id.org/dpv#IntellectualPropertyData,Intellectual Property Data,Data protected by Intellectual Property rights and regulations,,https://w3id.org/dpv#ConfidentialData,https://w3id.org/dpv#ConfidentialData,,2024-02-14,,dpv,https://w3id.org/dpv
NonPersonalData,class,https://w3id.org/dpv#NonPersonalData,Non-Personal Data,Data that is not Personal Data,,https://w3id.org/dpv#Data,https://w3id.org/dpv#Data,"The term NonPersonalData is provided to distinguish between PersonalData and other data, e.g. for indicating which data is regulated by privacy laws. To specify personal data that has been anonymised, the concept AnonymisedData should be used as the anonymisation process has a risk of not being fully effective and such anonymous data may be found to be personal data depending on circumstances.",2022-01-19,,dpv,https://w3id.org/dpv
ObservedData,class,https://w3id.org/dpv#ObservedData,Observed Data,Data that has been obtained through observations of a source,,https://w3id.org/dpv#CollectedData,https://w3id.org/dpv#CollectedData,,2023-12-10,,dpv,https://w3id.org/dpv
ObservedPersonalData,class,https://w3id.org/dpv#ObservedPersonalData,Observed Personal Data,Personal Data that has been collected through observation of the Data Subject(s),,https://w3id.org/dpv#CollectedPersonalData;https://w3id.org/dpv#ObservedData,https://w3id.org/dpv#CollectedPersonalData;https://w3id.org/dpv#ObservedData,,2022-08-24,2023-12-10,dpv,https://w3id.org/dpv
PersonalData,class,https://w3id.org/dpv#PersonalData,Personal Data,Data directly or indirectly associated or related to an individual.,,https://w3id.org/dpv#Data,https://w3id.org/dpv#Data,This definition of personal data encompasses the concepts used in GDPR Art.4-1 for 'personal data' and ISO/IEC 2700 for 'personally identifiable information (PII)'.,2019-04-05,2022-01-19,dpv,https://w3id.org/dpv
ProvidedData,class,https://w3id.org/dpv#ProvidedData,Provided Data,Data that has been provided by an entity,,https://w3id.org/dpv#CollectedData,https://w3id.org/dpv#CollectedData,"Provided data involves one entity explicitly providing the data, which the other entity then collects",2024-04-20,,dpv,https://w3id.org/dpv
ProvidedPersonalData,class,https://w3id.org/dpv#ProvidedPersonalData,Provided Personal Data,Personal Data that has been provided by an entity such as the Data Subject,,https://w3id.org/dpv#CollectedPersonalData;https://w3id.org/dpv#ProvidedData,https://w3id.org/dpv#CollectedPersonalData;https://w3id.org/dpv#ProvidedData,"Provided personal data involves one entity (e.g. data subject) explicitly providing the data, which the other entity (e.g. data controller) then collects",2024-04-20,,dpv,https://w3id.org/dpv
PseudonymisedData,class,https://w3id.org/dpv#PseudonymisedData,Pseudonymised Data,"Pseudonymised Data is data that has gone a partial or incomplete anonymisation process by replacing the identifiable information with artificial identifiers or 'pseudonyms', and is still considered as personal data",,https://w3id.org/dpv#PersonalData,https://w3id.org/dpv#PersonalData,,2022-01-19,,dpv,https://w3id.org/dpv
SensitiveData,class,https://w3id.org/dpv#SensitiveData,Sensitive Data,Data deemed sensitive,,https://w3id.org/dpv#Data,https://w3id.org/dpv#Data,,2024-02-14,,dpv,https://w3id.org/dpv
SensitiveNonPersonalData,class,https://w3id.org/dpv#SensitiveNonPersonalData,Sensitive Non Personal Data,Non-personal data deemed sensitive,,https://w3id.org/dpv#SensitiveData,https://w3id.org/dpv#SensitiveData,,2024-02-14,,dpv,https://w3id.org/dpv
SensitivePersonalData,class,https://w3id.org/dpv#SensitivePersonalData,Sensitive Personal Data,"Personal data that is considered 'sensitive' in terms of privacy and/or impact, and therefore requires additional considerations and/or protection",,https://w3id.org/dpv#SensitiveData;https://w3id.org/dpv#PersonalData,https://w3id.org/dpv#SensitiveData;https://w3id.org/dpv#PersonalData,"Sensitivity' is a matter of context, and may be defined within legal frameworks. For GDPR, Special categories of personal data are considered a subset of sensitive data. To illustrate the difference between the two, consider the situation where Location data is collected, and which is considered 'sensitive' but not 'special'. As a probable rule, sensitive data require additional considerations whereas special category data requires additional legal basis / justifications.",2022-01-19,,dpv,https://w3id.org/dpv
SpecialCategoryPersonalData,class,https://w3id.org/dpv#SpecialCategoryPersonalData,Special Category Personal Data,Sensitive Personal Data whose use requires specific additional legal permission or justification,,https://w3id.org/dpv#SensitivePersonalData,https://w3id.org/dpv#SensitivePersonalData,"The term 'special category' is based on GDPR Art.9, but should not be considered as exclusive to it. DPV considers all Special Categories to also be Sensitive, but whose use is either prohibited or regulated and therefore requires additional legal basis for justification that is separate from that for general personal data.",2019-05-07,2022-01-19,dpv,https://w3id.org/dpv
StatisticallyConfidentialData,class,https://w3id.org/dpv#StatisticallyConfidentialData,Statistically Confidential Data,Data protected through Statistical Confidentiality regulations and agreements,,https://w3id.org/dpv#ConfidentialData,https://w3id.org/dpv#ConfidentialData,,2024-02-14,,dpv,https://w3id.org/dpv
SyntheticData,class,https://w3id.org/dpv#SyntheticData,Synthetic Data,"Synthetic data refers to artificially created data such that it is intended to resemble real data (personal or non-personal), but does not refer to any specific identified or identifiable individual, or to the real measure of an observable parameter in the case of non-personal data",,https://w3id.org/dpv#GeneratedData,https://w3id.org/dpv#GeneratedData,,2022-08-18,2023-12-10,dpv,https://w3id.org/dpv
UnverifiedData,class,https://w3id.org/dpv#UnverifiedData,Unverified Data,"Data that has not been verified in terms of accuracy, inconsistency, or quality",,https://w3id.org/dpv#Data,https://w3id.org/dpv#Data,,2022-11-02,,dpv,https://w3id.org/dpv
VerifiedData,class,https://w3id.org/dpv#VerifiedData,Verified Data,"Data that has been verified in terms of accuracy, consistency, or quality",,https://w3id.org/dpv#Data,https://w3id.org/dpv#Data,,2022-11-02,,dpv,https://w3id.org/dpv
hasData,property,https://w3id.org/dpv#hasData,has data,Indicates associated with Data (may or may not be personal),,,,,2022-08-18,,dpv,https://w3id.org/dpv
hasPersonalData,property,https://w3id.org/dpv#hasPersonalData,has personal data,Indicates association with Personal Data,,,https://w3id.org/dpv#hasData,,2022-01-19,,dpv,https://w3id.org/dpv
