term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
Likelihood,class,https://w3id.org/dpv#Likelihood,Likelihood,The likelihood or probability or chance of something taking place or occuring,,,,"Likelihood can be expressed in a subjective manner, such as 'Unlikely', or in a quantitative manner such as ""Twice in a Day"" (frequency per period). The suggestion is to use quantitative values, or to associate them with subjective terms used so as to enable accurate interpretations and interoperability. See the concepts related to Frequency and Duration for possible uses as a combination to express Likelihood.",2022-07-22,,dpv,https://w3id.org/dpv
PIA,class,https://w3id.org/dpv#PIA,Privacy Impact Assessment (PIA),Impact assessment regarding privacy risks,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#ImpactAssessment,,2020-11-04,,dpv,https://w3id.org/dpv
ResidualRisk,class,https://w3id.org/dpv#ResidualRisk,Residual Risk,Risk remaining after treatment or mitigation,,https://w3id.org/dpv#Risk,https://w3id.org/dpv#Risk,,2024-06-16,,dpv,https://w3id.org/dpv
RightsImpactAssessment,class,https://w3id.org/dpv#RightsImpactAssessment,Rights Impact Assessment,Impact assessment which involves determining the impact on rights and freedoms,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#ImpactAssessment,"The rights and freedoms may be those defined in law or other norms, and may be bound to a jurisdiction",2024-04-14,,dpv,https://w3id.org/dpv
Risk,class,https://w3id.org/dpv#Risk,Risk,"A risk or possibility or uncertainty of negative effects, impacts, or consequences",,,,"Risks can be associated with one or more different concepts such as purpose, processing, personal data, technical or organisational measure",2020-11-18,,dpv,https://w3id.org/dpv
RiskAssessment,class,https://w3id.org/dpv#RiskAssessment,Risk Assessment,"Assessment involving identification, analysis, and evaluation of risk",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Assessment,,2024-04-14,,dpv,https://w3id.org/dpv
RiskLevel,class,https://w3id.org/dpv#RiskLevel,Risk Level,The magnitude of a risk expressed as an indication to aid in its management,,,,"Risk Levels can be defined as a combination of different characteristics. For example, ISO 31073:2022 defines it as a combination of consequences and their likelihood. Another example would be the Risk Matrix where Risk Level is defined as a combination of Likelihood and Severity associated with the Risk.",2022-07-20,,dpv,https://w3id.org/dpv
RiskMitigationMeasure,class,https://w3id.org/dpv#RiskMitigationMeasure,Risk Mitigation Measure,"Measures intended to mitigate, minimise, or prevent risk.",,https://w3id.org/dpv#TechnicalOrganisationalMeasure,https://w3id.org/dpv#TechnicalOrganisationalMeasure,,2020-11-04,,dpv,https://w3id.org/dpv
SecurityAssessment,class,https://w3id.org/dpv#SecurityAssessment,Security Assessment,"Assessment of security intended to identity gaps, vulnerabilities, risks, and effectiveness of controls",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#RiskAssessment,,2022-08-17,,dpv,https://w3id.org/dpv
SensitivityLevel,class,https://w3id.org/dpv#SensitivityLevel,Sensitivity Level,Sensitivity' reflects the risk of impact if not secured or utilised with appropriate measures and controls e.g. for sensitive data,,https://w3id.org/dpv#Severity,https://w3id.org/dpv#Severity,"ISO/IEC TS 38505-3:2021 defines 'data sensitivity' as the potential harm of unauthorised disclosure. DPV's use of the concept goes beyond disclosure as it refers to the level of safeguards or controls the data requires as a reflection of its 'sensitive' nature. To indicate quantified levels of sensitivity, e.g. ""high sensitivity"", instances of severity can be directly used or specialised",2023-08-24,,dpv,https://w3id.org/dpv
Severity,class,https://w3id.org/dpv#Severity,Severity,The magnitude of being unwanted or having negative effects such as harmful impacts,,,,"Severity can be associated with Risk, or its Consequences and Impacts",2022-07-21,,dpv,https://w3id.org/dpv
hasConsequence,property,https://w3id.org/dpv#hasConsequence,has consequence,Indicates consequence(s) possible or arising from specified concept,,,,Removed plural suffix for consistency,2020-11-04,2021-09-21,dpv,https://w3id.org/dpv
hasConsequenceOn,property,https://w3id.org/dpv#hasConsequenceOn,has consequence on,"Indicates the thing (e.g. plan, process, or entity) affected by a consequence",,,,,2022-11-24,,dpv,https://w3id.org/dpv
hasImpact,property,https://w3id.org/dpv#hasImpact,has impact,Indicates impact(s) possible or arising as consequences from specified concept,,,https://w3id.org/dpv#hasConsequence,,2022-05-18,,dpv,https://w3id.org/dpv
hasImpactAssessment,property,https://w3id.org/dpv#hasImpactAssessment,has impact assessment,Indicates an impact assessment associated with the specific context,,,https://w3id.org/dpv#hasAssessment,,2024-04-14,,dpv,https://w3id.org/dpv
hasImpactOn,property,https://w3id.org/dpv#hasImpactOn,has impact on,"Indicates the thing (e.g. plan, process, or entity) affected by an impact",,,https://w3id.org/dpv#hasConsequenceOn,,2022-05-18,,dpv,https://w3id.org/dpv
hasLikelihood,property,https://w3id.org/dpv#hasLikelihood,has likelihood,Indicates the likelihood associated with a concept,,,,,2022-07-20,,dpv,https://w3id.org/dpv
hasResidualRisk,property,https://w3id.org/dpv#hasResidualRisk,has residual risk,Indicates the associated risk is the remaining or residual risk from applying mitigation measures or treatments to this risk,,,,,2022-07-20,,dpv,https://w3id.org/dpv
hasRisk,property,https://w3id.org/dpv#hasRisk,has risk,Indicates applicability of Risk for this concept,,,,,2020-11-18,,dpv,https://w3id.org/dpv
hasRiskAssessment,property,https://w3id.org/dpv#hasRiskAssessment,has risk assessment,Indicates an associated risk assessment,,,https://w3id.org/dpv#hasAssessment,,2024-04-14,,dpv,https://w3id.org/dpv
hasRiskLevel,property,https://w3id.org/dpv#hasRiskLevel,has risk level,Indicates the associated risk level associated with a risk,,,,,2022-07-20,,dpv,https://w3id.org/dpv
hasSensitivityLevel,property,https://w3id.org/dpv#hasSensitivityLevel,has sensitivity level,Indicates the associated level of sensitivity,,,,,2023-08-24,,dpv,https://w3id.org/dpv
hasSeverity,property,https://w3id.org/dpv#hasSeverity,has severity,Indicates the severity associated with a concept,,,,,2022-07-20,,dpv,https://w3id.org/dpv
isMitigatedByMeasure,property,https://w3id.org/dpv#isMitigatedByMeasure,is mitigated by measure,Indicate a risk is mitigated by specified measure,,,https://w3id.org/dpv#hasTechnicalOrganisationalMeasure,,2022-02-09,,dpv,https://w3id.org/dpv
isResidualRiskOf,property,https://w3id.org/dpv#isResidualRiskOf,is residual risk of,Indicates this risk is the remaining or residual risk from applying mitigation measures or treatments to specified risk,,,,,2022-07-20,,dpv,https://w3id.org/dpv
mitigatesRisk,property,https://w3id.org/dpv#mitigatesRisk,mitigates risk,Indicates risks mitigated by this concept,,,,,2020-11-04,,dpv,https://w3id.org/dpv
