term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
AISystemPerformance,class,https://w3id.org/dpv/legal/eu/aiact#AISystemPerformance,AI System Performance,The ability of an AI system to achieve its intended purpose,,,,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
AuthorisedRepresentative,class,https://w3id.org/dpv/legal/eu/aiact#AuthorisedRepresentative,Authorised Representative,"Any natural or legal person located or established in the Union who has received and accepted a written mandate from a provider of an AI system or a general-purpose AI model to, respectively, perform and carry out on its behalf the obligations and procedures established by this Regulation",,https://w3id.org/dpv/legal/eu/aiact#AIOperator;https://w3id.org/dpv#Representative,https://w3id.org/dpv/legal/eu/aiact#AIOperator;https://w3id.org/dpv#Representative,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
AvailableOnEUMarket,class,https://w3id.org/dpv/legal/eu/aiact#AvailableOnEUMarket,Available on EU Market,"Status associated with supply of an AI system or a general purpose AI model for distribution or use on the Union market in the course of a commercial activity, whether in return for payment or free of charge",https://w3id.org/dpv/legal/eu/aiact#MarketAvailabilityStatus,,https://w3id.org/dpv/legal/eu/aiact#AvailableOnMarket,,2024-05-17,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
AvailableOnMarket,class,https://w3id.org/dpv/legal/eu/aiact#AvailableOnMarket,Available on Market,"Status associated with supply of an AI system or a general purpose AI model for distribution or use on the market in the course of a commercial activity, whether in return for payment or free of charge",https://w3id.org/dpv/legal/eu/aiact#MarketAvailabilityStatus,,https://w3id.org/dpv/legal/eu/aiact#MarketAvailabilityStatus,,2024-05-17,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
AvailableOnNonEUMarket,class,https://w3id.org/dpv/legal/eu/aiact#AvailableOnNonEUMarket,Available on Non-EU Market,"Status associated with supply of an AI system or a general purpose AI model for distribution or use on any market except the Union market in the course of a commercial activity, whether in return for payment or free of charge",https://w3id.org/dpv/legal/eu/aiact#MarketAvailabilityStatus,,https://w3id.org/dpv/legal/eu/aiact#AvailableOnMarket,,2024-05-17,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
Biometric,class,https://w3id.org/dpv/legal/eu/aiact#Biometric,Biometric,"Personal data resulting from specific technical processing relating to the physical, physiological or behavioural characteristics of a natural person, such as facial images or dactyloscopic data",https://w3id.org/dpv#PersonalData,,https://w3id.org/dpv/pd#Biometric,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
BiometricCategorisation,class,https://w3id.org/dpv/legal/eu/aiact#BiometricCategorisation,Biometric Categorisation,Assigning natural persons to specific categories on the basis of their biometric data unless ancillary to another commercial service and strictly necessary for objective technical reasons,,https://w3id.org/dpv/tech#Capability,https://w3id.org/dpv/tech#Capability,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
BiometricCategorisationSystem,class,https://w3id.org/dpv/legal/eu/aiact#BiometricCategorisationSystem,Biometric Categorisation System,An AI system for the purpose of assigning natural persons to specific categories on the basis of their biometric data unless ancillary to another commercial service and strictly necessary for objective technical reasons,https://w3id.org/dpv/legal/eu/aiact#AISystem,,https://w3id.org/dpv/legal/eu/aiact#AISystem,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
BiometricIdentification,class,https://w3id.org/dpv/legal/eu/aiact#BiometricIdentification,Biometric Identification,"The automated recognition of physical, physiological, behavioural, and psychological human features for the purpose of establishing an individual’s identity by comparing biometric data of that individual to stored biometric data of individuals in a database",,https://w3id.org/dpv/tech#Capability,https://w3id.org/dpv/tech#Capability,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
BiometricIdentityVerification,class,https://w3id.org/dpv/legal/eu/aiact#BiometricIdentityVerification,Biometric Identity Verification,"The automated verification of the identity of natural persons by comparing biometric data of an individual to previously provided biometric data (one-to-one verification, including authentication).",,https://w3id.org/dpv#Purpose,https://w3id.org/dpv#Purpose,Parent could be dpv:IdentityVerification,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
CEMarking,class,https://w3id.org/dpv/legal/eu/aiact#CEMarking,CE Marking,"A marking by which a provider indicates that an AI system is in conformity with the requirements set out in Title III, Chapter 2 of this Regulation and other applicable Union legislation harmonising the conditions for the marketing of products (‘Union harmonisation legislation’) providing for its affixing",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#CertificationSeal,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
CommonSpecification,class,https://w3id.org/dpv/legal/eu/aiact#CommonSpecification,Common Specification,"A set of technical specifications, as defined in point 4 of Article 2 of Regulation (EU) No 1025/2012 providing means to comply with certain requirements established under the AI Act",https://w3id.org/dpv/tech#Specification,,https://w3id.org/dpv/tech#Specification,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
ConformityAssessment,class,https://w3id.org/dpv/legal/eu/aiact#ConformityAssessment,Conformity Assessment,Assessment of the AI system performance with regards to achieving its intended purpose,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Assessment,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
ConformityAssessmentBody,class,https://w3id.org/dpv/legal/eu/aiact#ConformityAssessmentBody,Conformity Assessment Body,"A body that performs third-party conformity assessment activities, including testing, certification and inspection",,https://w3id.org/dpv/tech#Auditor,https://w3id.org/dpv/tech#Auditor,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
CriticalInfrastructure,class,https://w3id.org/dpv/legal/eu/aiact#CriticalInfrastructure,Critical Infrastructure,"An asset, a facility, equipment, a network or a system, or a part of thereof, which is necessary for the provision of an essential service within the meaning of Article 2(4) of Directive (EU) 2022/2557",https://w3id.org/dpv#Sector,,https://w3id.org/dpv#Sector,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
DeepFake,class,https://w3id.org/dpv/legal/eu/aiact#DeepFake,Deep Fake,"Capability to generate or manipulate image, audio or video content that resembles existing persons, objects, places or other entities or events and would falsely appear to a person to be authentic or truthful",,https://w3id.org/dpv/tech#Capability,https://w3id.org/dpv/tech#Capability,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
DownstreamAIProvider,class,https://w3id.org/dpv/legal/eu/aiact#DownstreamAIProvider,Downstream AI Provider,"A provider of an AI system, including a general-purpose AI system, which integrates an AI model, regardless of whether the model is provided by themselves and vertically integrated or provided by another entity based on contractual relations.",,https://w3id.org/dpv/legal/eu/aiact#AIProvider,https://w3id.org/dpv/legal/eu/aiact#AIProvider,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
EmotionRecognition,class,https://w3id.org/dpv/legal/eu/aiact#EmotionRecognition,Emotion Recognition,Capability of a technology to identify or infer emotions or intentions of natural persons [on the basis of their biometric data],,https://w3id.org/dpv/tech#Capability,https://w3id.org/dpv/tech#Capability,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
EmotionRecognitionSystem,class,https://w3id.org/dpv/legal/eu/aiact#EmotionRecognitionSystem,Emotion Recognition System,An AI system for the purpose of identifying or inferring emotions or intentions of natural persons on the basis of their biometric data.,https://w3id.org/dpv/legal/eu/aiact#AISystem,,https://w3id.org/dpv/legal/eu/aiact#AISystem,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
FRIA,class,https://w3id.org/dpv/legal/eu/aiact#FRIA,Fundamental Rights Impact Assessment,An assessment undertaken to evaluate how the system might impact fundamental rights,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Assessment,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
GPAIModel,class,https://w3id.org/dpv/legal/eu/aiact#GPAIModel,General Purpose AI Model,"An AI model, including when trained with a large amount of data using self-supervision at scale, that displays significant generality and is capable to competently perform a wide range of distinct tasks regardless of the way the model is placed on the market and that can be integrated into a variety of downstream systems or applications. This does not cover AI models that are used before release on the market for research, development and prototyping activities",,https://w3id.org/dpv/ai#Model,https://w3id.org/dpv/ai#Model,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
GPAISystem,class,https://w3id.org/dpv/legal/eu/aiact#GPAISystem,General Purpose AI System,"An AI system which is based on a general-purpose AI model, that has the capability to serve a variety of purposes, both for direct use as well as for integration in other AI systems",,https://w3id.org/dpv/legal/eu/aiact#AISystem,https://w3id.org/dpv/legal/eu/aiact#AISystem,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
HighImpactCapabilityGPAIModel,class,https://w3id.org/dpv/legal/eu/aiact#HighImpactCapabilityGPAIModel,High-Impact Capability in General Purpose AI Models,‘high-impact capabilities’ in general purpose AI models means capabilities that match or exceed the capabilities recorded in the most  advanced general purpose AI models.,,https://w3id.org/dpv/tech#Capability,https://w3id.org/dpv/tech#Capability,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
HighRiskAIAssessment,class,https://w3id.org/dpv/legal/eu/aiact#HighRiskAIAssessment,High Risk AI Assessment,An assessment undertaken to determine whether the AI system is classified as high-risk,https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#Assessment,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
InformedConsent,class,https://w3id.org/dpv/legal/eu/aiact#InformedConsent,Informed Consent,"Informed consent means a (real world test) subject’s freely given, specific, unambiguous and voluntary expression of his or her willingness to participate in a particular testing in real world conditions, after having been informed of all aspects of the testing that are relevant to the subject’s decision to participate;",https://w3id.org/dpv#LegalBasis,,https://w3id.org/dpv#InformedConsent,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
InstructionForUse,class,https://w3id.org/dpv/legal/eu/aiact#InstructionForUse,Instruction For Use,The information provided by the provider to inform the user of in particular an AI system’s intended purpose and proper use,https://w3id.org/dpv/tech#Instructions,,https://w3id.org/dpv/tech#Instructions,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
IntendedPurpose,class,https://w3id.org/dpv/legal/eu/aiact#IntendedPurpose,Intended Purpose,"The use for which an AI system is intended by the provider, including the specific context and conditions of use, as specified in the information supplied by the provider in the instructions for use, promotional or sales materials and statements, as well as in the technical documentation",,https://w3id.org/dpv#Purpose,https://w3id.org/dpv#Purpose,Note: definition of dpv:Purpose needs to be amended to include Technology and AI.,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
LawEnforcement,class,https://w3id.org/dpv/legal/eu/aiact#LawEnforcement,Law Enforcement,"Activities carried out by law enforcement authorities or on their behalf for the prevention, investigation, detection or prosecution of criminal offences or the execution of criminal penalties, including the safeguarding against and the prevention of threats to public security.",https://w3id.org/dpv#Sector,,https://w3id.org/dpv#Sector,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
MarketAvailabilityStatus,class,https://w3id.org/dpv/legal/eu/aiact#MarketAvailabilityStatus,Market Availability Status,Status associated with whether the AI system or GPAI Model is available for distribution or use on the market in the course of a commercial activity,,https://w3id.org/dpv/tech#MarketAvailabilityStatus,https://w3id.org/dpv/tech#MarketAvailabilityStatus,,2024-05-17,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
MarketPlacementStatus,class,https://w3id.org/dpv/legal/eu/aiact#MarketPlacementStatus,Market Placement Status,Status associated with whether the AI system or GPAI Model has been 'first' made available on the market,,https://w3id.org/dpv/tech#MarketAvailabilityStatus,https://w3id.org/dpv/tech#MarketAvailabilityStatus,,2024-05-17,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
MarketSurveillanceAuthority,class,https://w3id.org/dpv/legal/eu/aiact#MarketSurveillanceAuthority,Market Surveillance Authority,The national authority carrying out the activities and taking the measures pursuant to Regulation (EU) 2019/1020,,https://w3id.org/dpv/legal/eu/aiact#NationalCompetentAuthority,https://w3id.org/dpv/legal/eu/aiact#NationalCompetentAuthority,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
NationalCompetentAuthority,class,https://w3id.org/dpv/legal/eu/aiact#NationalCompetentAuthority,National Competent Authority,"The notifying authority and the market surveillance authority. As regards AI systems put into service or used by EU institutions, agencies, offices and bodies, any reference to national competent authorities or market surveillance authorities in this Regulation shall be understood as referring to the European Data Protection Supervisor.",,https://w3id.org/dpv#Authority,https://w3id.org/dpv#Authority,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
NotAvailableOnMarket,class,https://w3id.org/dpv/legal/eu/aiact#NotAvailableOnMarket,Not Available on Market,not available on a market anywhere in EU or otherwise,https://w3id.org/dpv/legal/eu/aiact#MarketAvailabilityStatus,,https://w3id.org/dpv/legal/eu/aiact#MarketAvailabilityStatus,,2024-05-17,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
NotPutIntoService,class,https://w3id.org/dpv/legal/eu/aiact#NotPutIntoService,Not Put in to Service,Status associated with an AI system that has not been put into service,https://w3id.org/dpv/legal/eu/aiact#ServiceSupplyStatus,,https://w3id.org/dpv/legal/eu/aiact#ServiceSupplyStatus,,2024-05-17,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
NotifiedBody,class,https://w3id.org/dpv/legal/eu/aiact#NotifiedBody,Notified Body,A conformity assessment body notified in accordance with this Regulation and other relevant Union harmonisation legislation,,https://w3id.org/dpv/legal/eu/aiact#ConformityAssessmentBody,https://w3id.org/dpv/legal/eu/aiact#ConformityAssessmentBody,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
NotifyingAuthority,class,https://w3id.org/dpv/legal/eu/aiact#NotifyingAuthority,Notifying Authority,"The national authority responsible for setting up and carrying out the necessary procedures for the assessment, designation and notification of conformity assessment bodies and for their monitoring",,https://w3id.org/dpv/legal/eu/aiact#NationalCompetentAuthority,https://w3id.org/dpv/legal/eu/aiact#NationalCompetentAuthority,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
PlacedOnEUMarket,class,https://w3id.org/dpv/legal/eu/aiact#PlacedOnEUMarket,Placed on EU Market,Status indicating the first making available of an AI system or a general purpose AI model on the Union market,https://w3id.org/dpv/legal/eu/aiact#MarketPlacementStatus,,https://w3id.org/dpv/legal/eu/aiact#PlacedOnMarket,,2024-05-17,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
PlacedOnMarket,class,https://w3id.org/dpv/legal/eu/aiact#PlacedOnMarket,Placed on Market,Status indicating the first making available of an AI system or a general purpose AI model on the market,https://w3id.org/dpv/legal/eu/aiact#MarketPlacementStatus,,https://w3id.org/dpv/legal/eu/aiact#MarketPlacementStatus,,2024-05-17,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
PostMarketMonitoringSystem,class,https://w3id.org/dpv/legal/eu/aiact#PostMarketMonitoringSystem,Post-Market Monitoring System,"All activities carried out by providers of AI systems to collect and review experience gained from the use of AI systems they
place on the market or put into service for the purpose of identifying any need to immediately apply any necessary corrective or preventive actions",https://w3id.org/dpv#OrganisationalMeasure,,https://w3id.org/dpv#OrganisationalMeasure,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
PostRemoteBiometriIdentificationSystem,class,https://w3id.org/dpv/legal/eu/aiact#PostRemoteBiometriIdentificationSystem,Post Remote Biometric Identification System,A remote biometric identification system other than a ‘real-time’ remote biometric identification system,https://w3id.org/dpv/legal/eu/aiact#AISystem,,https://w3id.org/dpv/legal/eu/aiact#RemoteBiometricIdentificationSystem,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
PubliclyAccessibleSpace,class,https://w3id.org/dpv/legal/eu/aiact#PubliclyAccessibleSpace,Publicly Accessible Space,"Any publicly or privately owned physical place accessible to an undetermined number of natural persons, regardless of whether certain conditions for access may apply, and regardless of the potential capacity restrictions.",https://w3id.org/dpv#Location,,https://w3id.org/dpv#PublicLocation,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
PutIntoService,class,https://w3id.org/dpv/legal/eu/aiact#PutIntoService,Put in to Service,Status associated with the supply of an AI system for first use directly to the deployer or for own use for its intended purpose,https://w3id.org/dpv/legal/eu/aiact#ServiceSupplyStatus,,https://w3id.org/dpv/legal/eu/aiact#ServiceSupplyStatus,,2024-05-17,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
PutIntoServiceInEU,class,https://w3id.org/dpv/legal/eu/aiact#PutIntoServiceInEU,Put in to Service In EU,Status associated with the supply of an AI system for first use directly to the deployer or for own use in the Union for its intended purpose,https://w3id.org/dpv/legal/eu/aiact#ServiceSupplyStatus,,https://w3id.org/dpv/legal/eu/aiact#PutIntoService,,2024-05-17,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
RealWorldTestSubject,class,https://w3id.org/dpv/legal/eu/aiact#RealWorldTestSubject,Real World Test Subject,A natural person who participates in testing in real world conditions,,https://w3id.org/dpv#NaturalPerson,https://w3id.org/dpv#NaturalPerson,"Note: The term ""Real World Test Subject"" is defined as just ""Subject"" in the AI Act. We emphasise its distinction from other subjects, e.g. AI Subject, with this phrasing of the term.",2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
RealWorldTestingPlan,class,https://w3id.org/dpv/legal/eu/aiact#RealWorldTestingPlan,Real World Testing Plan,"A document that describes the objectives, methodology, geographical, population and temporal scope, monitoring, organisation and conduct of testing in real world conditions.",https://w3id.org/dpv/tech#Documentation,,https://w3id.org/dpv/tech#Documentation,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
RealtimeRemoteBiometriIdentificationSystem,class,https://w3id.org/dpv/legal/eu/aiact#RealtimeRemoteBiometriIdentificationSystem,Real-time Remote Biometric Identification System,"A remote biometric identification system whereby the capturing of biometric data, the comparison and the identification all occur without a significant delay. This comprises not only instant identification, but also limited short delays in order to avoid circumvention.",https://w3id.org/dpv/legal/eu/aiact#AISystem,,https://w3id.org/dpv/legal/eu/aiact#RemoteBiometricIdentificationSystem,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
ReasonablyForeseeableMisuse,class,https://w3id.org/dpv/legal/eu/aiact#ReasonablyForeseeableMisuse,Reasonably Foreseeable Misuse,"The use of an AI system in a way that is not in accordance with its intended purpose, but which may result from reasonably foreseeable human behaviour or interaction with other systems, including other AI systems",,https://w3id.org/dpv/risk#Misuse,https://w3id.org/dpv/risk#Misuse,"Misuse should be provided through the Risk extension, along with taxonomy e.g. Misuse -> Foreseeable -> Reasonably and NonReasonably Foreseeable; and Misuse -> Unforeseeable Misuse.",2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
RecalledFromService,class,https://w3id.org/dpv/legal/eu/aiact#RecalledFromService,Recalled from Service,An AI System that is returned to the provider or taken out of service or use,https://w3id.org/dpv/legal/eu/aiact#ServiceSupplyStatus,,https://w3id.org/dpv/legal/eu/aiact#ServiceSupplyStatus,,2024-05-17,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
RemoteBiometricIdentificationSystem,class,https://w3id.org/dpv/legal/eu/aiact#RemoteBiometricIdentificationSystem,Remote Biometric Identification System,"An AI system for the purpose of identifying natural persons, without their active involvement, typically at a distance through the comparison of a person’s biometric data with the biometric data contained in a reference database.",https://w3id.org/dpv/legal/eu/aiact#AISystem,,https://w3id.org/dpv/legal/eu/aiact#AISystem,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
Risk,class,https://w3id.org/dpv/legal/eu/aiact#Risk,Risk,The combination of the probability of an occurrence of harm and the severity of that harm,,https://w3id.org/dpv#Risk,https://w3id.org/dpv#Risk,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
RiskManagementSystem,class,https://w3id.org/dpv/legal/eu/aiact#RiskManagementSystem,Risk Management System,"A risk management system is a continuous iterative process planned and run throughout the entire lifecycle of a high-risk AI system, requiring regular systematic review and updating",,https://w3id.org/dpv/risk#RiskManagement,https://w3id.org/dpv/risk#RiskManagement,,2024-06-12,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
SafetyComponent,class,https://w3id.org/dpv/legal/eu/aiact#SafetyComponent,Safety Component,"A component of a product or of a system which fulfils a safety function for that product or system, or the failure or malfunctioning of which endangers the health and safety of persons or property",,https://w3id.org/dpv/tech#Component,https://w3id.org/dpv/tech#Component,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
SandboxPlan,class,https://w3id.org/dpv/legal/eu/aiact#SandboxPlan,Sandbox Plan,"A document agreed between the participating provider and the competent authority describing the objectives, conditions, timeframe, methodology and requirements for the activities carried out within the sandbox",https://w3id.org/dpv/tech#Documentation,,https://w3id.org/dpv/tech#Documentation,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
SeriousIncident,class,https://w3id.org/dpv/legal/eu/aiact#SeriousIncident,Serious Incident,"any incident or malfunctioning of an AI system that directly or indirectly leads to any of the following:
(a) the death of a person or serious damage to a person’s health;
 (b) a serious and irreversible disruption of the management and operation of critical infrastructure.; (ba) breach of obligations under Union law intended to protect fundamental rights; (bb) serious damage to property or the environment.",https://w3id.org/dpv#Impact,,https://w3id.org/dpv#Impact,to do: add types of impact,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
ServiceSupplyStatus,class,https://w3id.org/dpv/legal/eu/aiact#ServiceSupplyStatus,Service Supply Status,Status associated with whether the AI system has been supplied for use or put in to service or been recalled or withdrawn,,https://w3id.org/dpv/tech#ProvisionStatus,https://w3id.org/dpv/tech#ProvisionStatus,,2024-05-17,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
SubstantialModification,class,https://w3id.org/dpv/legal/eu/aiact#SubstantialModification,Substantial Modification,"A change to the AI system after its placing on the market or putting into service which is not foreseen or planned in the initial conformity assessment by the provider and as a result of which the compliance of the AI system with the requirements set out in Title III, Chapter 2 of this Regulation is affected or results in a modification to the intended purpose for which the AI system has been assessed",,,,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
SystemicRiskAtEU,class,https://w3id.org/dpv/legal/eu/aiact#SystemicRiskAtEU,Systemic Risk At Union Level,"A risk that is specific to the high-impact capabilities of general-purpose AI models, having a significant impact on the internal market due to its reach, and with actual or reasonably foreseeable negative effects on public health, safety, public security, fundamental rights, or the society as a whole, that can be propagated at scale across the value chain",,https://w3id.org/dpv/legal/eu/aiact#Risk,https://w3id.org/dpv/legal/eu/aiact#Risk,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
TechnicalDocumentation,class,https://w3id.org/dpv/legal/eu/aiact#TechnicalDocumentation,Technical Documentation,Annex IV technical documentation,https://w3id.org/dpv/tech#Documentation,,https://w3id.org/dpv/tech#Documentation,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
TestingData,class,https://w3id.org/dpv/legal/eu/aiact#TestingData,Testing Data,Data used for providing an independent evaluation of the AI system in order to confirm the expected performance of that system before its placing on the market or putting into service.,,https://w3id.org/dpv#Data,https://w3id.org/dpv#Data,,2024-04-10,,eu-aiact,https://w3id.org/dpv/legal/eu/aiact
