term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
IncorrectData,class,https://w3id.org/dpv#IncorrectData,Incorrect Data,Data that is known to be incorrect or inconsistent with some requirements,,https://w3id.org/dpv#Data,https://w3id.org/dpv#Data,,2022-11-02,,dpv,https://w3id.org/dpv
InferredData,class,https://w3id.org/dpv#InferredData,Inferred Data,Data that has been obtained through inferences of other data,,https://w3id.org/dpv#Data,https://w3id.org/dpv#Data,,2023-12-10,,dpv,https://w3id.org/dpv
InferredPersonalData,class,https://w3id.org/dpv#InferredPersonalData,Inferred Personal Data,Personal Data that is obtained through inference from other data,,https://w3id.org/dpv#GeneratedPersonalData;https://w3id.org/dpv#DerivedPersonalData,https://w3id.org/dpv#GeneratedPersonalData;https://w3id.org/dpv#DerivedPersonalData,"Inferred Data is derived data generated from existing data, but which did not originally exist within it, e.g. inferring demographics from browsing history.;Inferred Data is derived data generated from existing data, but which did not originally exist within it, e.g. inferring demographics from browsing history.;Inferred Data is derived data generated from existing data, but which did not originally exist within it, e.g. inferring demographics from browsing history.;Inferred Data is derived data generated from existing data, but which did not originally exist within it, e.g. inferring demographics from browsing history.;Inferred Data is derived data generated from existing data, but which did not originally exist within it, e.g. inferring demographics from browsing history.;Inferred Data is derived data generated from existing data, but which did not originally exist within it, e.g. inferring demographics from browsing history.;Inferred Data is derived data generated from existing data, but which did not originally exist within it, e.g. inferring demographics from browsing history.;Inferred Data is derived data generated from existing data, but which did not originally exist within it, e.g. inferring demographics from browsing history.",2022-01-19,2023-12-10,dpv,https://w3id.org/dpv
NonPersonalData,class,https://w3id.org/dpv#NonPersonalData,Non-Personal Data,Data that is not Personal Data,,https://w3id.org/dpv#Data,https://w3id.org/dpv#Data,"The term NonPersonalData is provided to distinguish between PersonalData and other data, e.g. for indicating which data is regulated by privacy laws. To specify personal data that has been anonymised, the concept AnonymisedData should be used as the anonymisation process has a risk of not being fully effective and such anonymous data may be found to be personal data depending on circumstances.;The term NonPersonalData is provided to distinguish between PersonalData and other data, e.g. for indicating which data is regulated by privacy laws. To specify personal data that has been anonymised, the concept AnonymisedData should be used as the anonymisation process has a risk of not being fully effective and such anonymous data may be found to be personal data depending on circumstances.",2022-01-19,,dpv,https://w3id.org/dpv
ObservedData,class,https://w3id.org/dpv#ObservedData,Observed Data,Data that has been obtained through observations of a source,,https://w3id.org/dpv#Data,https://w3id.org/dpv#Data,,2023-12-10,,dpv,https://w3id.org/dpv
ObservedPersonalData,class,https://w3id.org/dpv#ObservedPersonalData,Observed Personal Data,Personal Data that has been collected through observation of the Data Subject(s),,https://w3id.org/dpv#ObservedData;https://w3id.org/dpv#PersonalData,https://w3id.org/dpv#ObservedData;https://w3id.org/dpv#PersonalData,,2022-08-24,2023-12-10,dpv,https://w3id.org/dpv
PersonalData,class,https://w3id.org/dpv#PersonalData,Personal Data,Data directly or indirectly associated or related to an individual.,,https://w3id.org/dpv#Data,https://w3id.org/dpv#Data,This definition of personal data encompasses the concepts used in GDPR Art.4-1 for 'personal data' and ISO/IEC 2700 for 'personally identifiable information (PII)'.;This definition of personal data encompasses the concepts used in GDPR Art.4-1 for 'personal data' and ISO/IEC 2700 for 'personally identifiable information (PII)'.,2019-04-05,2022-01-19,dpv,https://w3id.org/dpv
ProvidedData,class,https://w3id.org/dpv#ProvidedData,ProvidedData,Data that has been provided by an entity,,https://w3id.org/dpv#CollectedData,https://w3id.org/dpv#CollectedData,"Provided data involves one entity explicitly providing the data, which the other entity then collects;Provided data involves one entity explicitly providing the data, which the other entity then collects",2024-04-20,,dpv,https://w3id.org/dpv
ProvidedPersonalData,class,https://w3id.org/dpv#ProvidedPersonalData,Provided Personal Data,Personal Data that has been provided by an entity such as the Data Subject,,https://w3id.org/dpv#ProvidedData;https://w3id.org/dpv#CollectedPersonalData,https://w3id.org/dpv#ProvidedData;https://w3id.org/dpv#CollectedPersonalData,"Provided personal data involves one entity (e.g. data subject) explicitly providing the data, which the other entity (e.g. data controller) then collects;Provided personal data involves one entity (e.g. data subject) explicitly providing the data, which the other entity (e.g. data controller) then collects;Provided personal data involves one entity (e.g. data subject) explicitly providing the data, which the other entity (e.g. data controller) then collects;Provided personal data involves one entity (e.g. data subject) explicitly providing the data, which the other entity (e.g. data controller) then collects;Provided personal data involves one entity (e.g. data subject) explicitly providing the data, which the other entity (e.g. data controller) then collects;Provided personal data involves one entity (e.g. data subject) explicitly providing the data, which the other entity (e.g. data controller) then collects;Provided personal data involves one entity (e.g. data subject) explicitly providing the data, which the other entity (e.g. data controller) then collects;Provided personal data involves one entity (e.g. data subject) explicitly providing the data, which the other entity (e.g. data controller) then collects",2024-04-20,,dpv,https://w3id.org/dpv
PseudonymisedData,class,https://w3id.org/dpv#PseudonymisedData,Pseudonymised Data,"Pseudonymised Data is data that has gone a partial or incomplete anonymisation process by replacing the identifiable information with artificial identifiers or 'pseudonyms', and is still considered as personal data",,https://w3id.org/dpv#PersonalData,https://w3id.org/dpv#PersonalData,,2022-01-19,,dpv,https://w3id.org/dpv
SensitivePersonalData,class,https://w3id.org/dpv#SensitivePersonalData,Sensitive Personal Data,"Personal data that is considered 'sensitive' in terms of privacy and/or impact, and therefore requires additional considerations and/or protection",,https://w3id.org/dpv#PersonalData,https://w3id.org/dpv#PersonalData,"Sensitivity' is a matter of context, and may be defined within legal frameworks. For GDPR, Special categories of personal data are considered a subset of sensitive data. To illustrate the difference between the two, consider the situation where Location data is collected, and which is considered 'sensitive' but not 'special'. As a probable rule, sensitive data require additional considerations whereas special category data requires additional legal basis / justifications.;Sensitivity' is a matter of context, and may be defined within legal frameworks. For GDPR, Special categories of personal data are considered a subset of sensitive data. To illustrate the difference between the two, consider the situation where Location data is collected, and which is considered 'sensitive' but not 'special'. As a probable rule, sensitive data require additional considerations whereas special category data requires additional legal basis / justifications.",2022-01-19,,dpv,https://w3id.org/dpv
SpecialCategoryPersonalData,class,https://w3id.org/dpv#SpecialCategoryPersonalData,Special Category Personal Data,Sensitive Personal Data whose use requires specific additional legal permission or justification,,https://w3id.org/dpv#SensitivePersonalData,https://w3id.org/dpv#SensitivePersonalData,"The term 'special category' is based on GDPR Art.9, but should not be considered as exlusive to it. DPV considers all Special Categories to also be Sensitive, but whose use is either prohibited or regulated and therefore requires additional legal basis for justification that is separate from that for general personal data.;The term 'special category' is based on GDPR Art.9, but should not be considered as exlusive to it. DPV considers all Special Categories to also be Sensitive, but whose use is either prohibited or regulated and therefore requires additional legal basis for justification that is separate from that for general personal data.",2019-05-07,2022-01-19,dpv,https://w3id.org/dpv
SyntheticData,class,https://w3id.org/dpv#SyntheticData,Synthetic Data,"Synthetic data reffers to artificially created data such that it is intended to resemble real data (personal or non-personal), but does not refer to any specific identified or identifiable individual, or to the real measure of an observable parameter in the case of non-personal data",,https://w3id.org/dpv#GeneratedData,https://w3id.org/dpv#GeneratedData,,2022-08-18,2023-12-10,dpv,https://w3id.org/dpv
UnverifiedData,class,https://w3id.org/dpv#UnverifiedData,Unverified Data,"Data that has not been verified in terms of accuracy, inconsistency, or quality",,https://w3id.org/dpv#Data,https://w3id.org/dpv#Data,,2022-11-02,,dpv,https://w3id.org/dpv
VerifiedData,class,https://w3id.org/dpv#VerifiedData,Verified Data,"Data that has been verified in terms of accuracy, consistency, or quality",,https://w3id.org/dpv#Data,https://w3id.org/dpv#Data,,2022-11-02,,dpv,https://w3id.org/dpv
hasData,property,https://w3id.org/dpv#hasData,has data,Indicates associated with Data (may or may not be personal),,,,,2022-08-18,,dpv,https://w3id.org/dpv
hasPersonalData,property,https://w3id.org/dpv#hasPersonalData,has personal data,Indicates association with Personal Data,,,https://w3id.org/dpv#hasData,,2022-01-19,,dpv,https://w3id.org/dpv
AcademicResearch,class,https://w3id.org/dpv#AcademicResearch,Academic Research,Purposes associated with conducting or assisting with research conducted in an academic context e.g. within universities,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#ResearchAndDevelopment,,2019-04-05,,dpv,https://w3id.org/dpv
AccountManagement,class,https://w3id.org/dpv#AccountManagement,Account Management,"Account Management refers to purposes associated with account management, such as to create, provide, maintain, and manage accounts",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#Purpose,,2021-09-08,,dpv,https://w3id.org/dpv
Advertising,class,https://w3id.org/dpv#Advertising,Advertising,"Purposes associated with conducting advertising i.e. process or artefact used to call attention to a product, service, etc. through announcements, notices, or other forms of communication",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#Marketing,Advertising is a subset of Marketing. Advertising by itself does not indicate 'personalisation' i.e. personalised ads.;Advertising is a subset of Marketing. Advertising by itself does not indicate 'personalisation' i.e. personalised ads.;Advertising is a subset of Marketing. Advertising by itself does not indicate 'personalisation' i.e. personalised ads.,2020-11-04,,dpv,https://w3id.org/dpv
AgeVerification,class,https://w3id.org/dpv#AgeVerification,Age Verification,Purposes associated with verifying or authenticating age or age related information as a form of security,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#Verification,"Age Verification can include verification of the exact age, e.g. being 21 years old, a date, e.g. birth date is 01 January 1969, or a condition, e.g. age is over 21 years and the person is an adult. Specific dedicated resources should be used to further express information and processes associated with Age Verification, for example the Age Verification Vocabulary https://w3id.org/age/;Age Verification can include verification of the exact age, e.g. being 21 years old, a date, e.g. birth date is 01 January 1969, or a condition, e.g. age is over 21 years and the person is an adult. Specific dedicated resources should be used to further express information and processes associated with Age Verification, for example the Age Verification Vocabulary https://w3id.org/age/;Age Verification can include verification of the exact age, e.g. being 21 years old, a date, e.g. birth date is 01 January 1969, or a condition, e.g. age is over 21 years and the person is an adult. Specific dedicated resources should be used to further express information and processes associated with Age Verification, for example the Age Verification Vocabulary https://w3id.org/age/",2024-02-14,,dpv,https://w3id.org/dpv
CommercialResearch,class,https://w3id.org/dpv#CommercialResearch,Commercial Research,Purposes associated with conducting research in a commercial setting or with intention to commercialise e.g. in a company or sponsored by a company,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#CommercialPurpose;https://w3id.org/dpv#ResearchAndDevelopment,,2019-04-05,2024-04-14,dpv,https://w3id.org/dpv
CommunicationForCustomerCare,class,https://w3id.org/dpv#CommunicationForCustomerCare,Communication for Customer Care,"Customer Care Communication refers to purposes associated with communicating with customers for assisting them, resolving issues, ensuring satisfaction, etc. in relation to services provided",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#CommunicationManagement;https://w3id.org/dpv#CustomerCare,,2020-11-04,,dpv,https://w3id.org/dpv
CommunicationManagement,class,https://w3id.org/dpv#CommunicationManagement,Communication Management,Communication Management refers to purposes associated with providing or managing communication activities e.g. to send an email for notifying some information,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#Purpose,"This purpose by itself does not sufficiently and clearly indicate what the communication is about. As such, it is recommended to combine it with another purpose to indicate the application. For example, Communication of Payment.;This purpose by itself does not sufficiently and clearly indicate what the communication is about. As such, it is recommended to combine it with another purpose to indicate the application. For example, Communication of Payment.;This purpose by itself does not sufficiently and clearly indicate what the communication is about. As such, it is recommended to combine it with another purpose to indicate the application. For example, Communication of Payment.",2021-09-01,,dpv,https://w3id.org/dpv
CounterMoneyLaundering,class,https://w3id.org/dpv#CounterMoneyLaundering,Counter Money Laundering,"Purposes associated with detection, prevention, and mitigation of mitigate money laundering",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#FraudPreventionAndDetection,,2022-04-20,,dpv,https://w3id.org/dpv
Counterterrorism,class,https://w3id.org/dpv#Counterterrorism,Counterterrorism,"Purposes associated with activities that detect, prevent, mitigate, or otherwise perform activities to combat or eliminate terrorism (also referred to as anti-terrorism)",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#PublicBenefit,,2022-04-20,2024-04-14,dpv,https://w3id.org/dpv
CreditChecking,class,https://w3id.org/dpv#CreditChecking,Credit Checking,"Purposes associated with monitoring, performing, or assessing credit worthiness or solvency",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#CustomerSolvencyMonitoring,,2022-04-20,,dpv,https://w3id.org/dpv
CustomerCare,class,https://w3id.org/dpv#CustomerCare,Customer Care,"Customer Care refers to purposes associated with purposes for providing assistance, resolving issues, ensuring satisfaction, etc. in relation to services provided",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#CustomerManagement,,2019-04-05,,dpv,https://w3id.org/dpv
CustomerClaimsManagement,class,https://w3id.org/dpv#CustomerClaimsManagement,Customer Claims Management,"Customer Claims Management refers to purposes associated with managing claims, including repayment of monies owed",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#CustomerManagement,,2021-09-08,,dpv,https://w3id.org/dpv
CustomerManagement,class,https://w3id.org/dpv#CustomerManagement,Customer Management,"Customer Management refers to purposes associated with managing activities related with past, current, and future customers",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#Purpose,,2021-09-08,,dpv,https://w3id.org/dpv
CustomerOrderManagement,class,https://w3id.org/dpv#CustomerOrderManagement,Customer Order Management,Customer Order Management refers to purposes associated with managing customer orders i.e. processing of an order related to customer's purchase of good or services,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#CustomerManagement,,2021-09-08,,dpv,https://w3id.org/dpv
CustomerRelationshipManagement,class,https://w3id.org/dpv#CustomerRelationshipManagement,Customer Relationship Management,"Customer Relationship Management refers to purposes associated with managing and analysing interactions with past, current, and potential customers",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#CustomerManagement,,2021-09-08,,dpv,https://w3id.org/dpv
CustomerSolvencyMonitoring,class,https://w3id.org/dpv#CustomerSolvencyMonitoring,Customer Solvency Monitoring,Customer Solvency Monitoring refers to purposes associated with monitor solvency of customers for financial diligence,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#CustomerManagement,,2021-09-08,,dpv,https://w3id.org/dpv
DeliveryOfGoods,class,https://w3id.org/dpv#DeliveryOfGoods,Delivery of Goods,Purposes associated with delivering goods and services requested or asked by consumer,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#RequestedServiceProvision,,2019-04-05,,dpv,https://w3id.org/dpv
DirectMarketing,class,https://w3id.org/dpv#DirectMarketing,Direct Marketing,Purposes associated with conducting direct marketing i.e. marketing communicated directly to the individual,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#Marketing,,2020-11-04,,dpv,https://w3id.org/dpv
DisputeManagement,class,https://w3id.org/dpv#DisputeManagement,Dispute Management,"Purposes associated with activities that manage disputes by natural persons, private bodies, or public authorities relevant to organisation",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#OrganisationGovernance,,2021-09-08,,dpv,https://w3id.org/dpv
EnforceAccessControl,class,https://w3id.org/dpv#EnforceAccessControl,Enforce Access Control,Purposes associated with conducting or enforcing access control as a form of security,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#EnforceSecurity,"Was previously ""Access Control"". Prefixed to distinguish from Technical Measure.;Was previously ""Access Control"". Prefixed to distinguish from Technical Measure.;Was previously ""Access Control"". Prefixed to distinguish from Technical Measure.",2019-04-05,,dpv,https://w3id.org/dpv
EnforceSecurity,class,https://w3id.org/dpv#EnforceSecurity,Enforce Security,"Purposes associated with ensuring and enforcing security for data, personnel, or other related matters",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#Purpose,"Was previous ""Security"". Prefixed to distinguish from TechOrg measures.;Was previous ""Security"". Prefixed to distinguish from TechOrg measures.;Was previous ""Security"". Prefixed to distinguish from TechOrg measures.",2019-04-05,,dpv,https://w3id.org/dpv
EstablishContractualAgreement,class,https://w3id.org/dpv#EstablishContractualAgreement,Establish Contractual Agreement,"Purposes associated with carrying out data processing to establish an agreement, such as for entering into a contract",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#Purpose,,2022-11-09,,dpv,https://w3id.org/dpv
FraudPreventionAndDetection,class,https://w3id.org/dpv#FraudPreventionAndDetection,Fraud Prevention and Detection,"Purposes associated with fraud detection, prevention, and mitigation",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#MisusePreventionAndDetection,,2019-04-05,,dpv,https://w3id.org/dpv
FulfilmentOfContractualObligation,class,https://w3id.org/dpv#FulfilmentOfContractualObligation,Fulfilment of Contractual Obligation,Purposes associated with carrying out data processing to fulfill a contractual obligation,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#FulfilmentOfObligation,,2022-11-09,,dpv,https://w3id.org/dpv
FulfilmentOfObligation,class,https://w3id.org/dpv#FulfilmentOfObligation,Fulfilment of Obligation,Purposes associated with carrying out data processing to fulfill an obligation,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#Purpose,,2022-11-09,,dpv,https://w3id.org/dpv
HumanResourceManagement,class,https://w3id.org/dpv#HumanResourceManagement,Human Resource Management,Purposes associated with managing humans and 'human resources' within the organisation for effective and efficient operations.,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#Purpose,"HR is a broad concept. Its management includes, amongst others - recruiting employees and intermediaries e.g. brokers, independent representatives; payroll administration, remunerations, commissions, and wages; and application of social legislation.;HR is a broad concept. Its management includes, amongst others - recruiting employees and intermediaries e.g. brokers, independent representatives; payroll administration, remunerations, commissions, and wages; and application of social legislation.;HR is a broad concept. Its management includes, amongst others - recruiting employees and intermediaries e.g. brokers, independent representatives; payroll administration, remunerations, commissions, and wages; and application of social legislation.",2021-09-01,,dpv,https://w3id.org/dpv
IdentityAuthentication,class,https://w3id.org/dpv#IdentityAuthentication,Identity Authentication,Purposes associated with performing authentication based on identity as a form of security,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#EnforceSecurity,,2024-04-14,,dpv,https://w3id.org/dpv
IdentityVerification,class,https://w3id.org/dpv#IdentityVerification,Identity Verification,Purposes associated with verifying or authenticating identity as a form of security,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#Verification,,2019-04-05,,dpv,https://w3id.org/dpv
ImproveExistingProductsAndServices,class,https://w3id.org/dpv#ImproveExistingProductsAndServices,Improve Existing Products and Services,Purposes associated with improving existing products and services,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#OptimisationForController,,2019-04-05,,dpv,https://w3id.org/dpv
ImproveInternalCRMProcesses,class,https://w3id.org/dpv#ImproveInternalCRMProcesses,Improve Internal CRM Processes,Purposes associated with improving customer-relationship management (CRM) processes,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#CustomerRelationshipManagement;https://w3id.org/dpv#OptimisationForController,,2019-04-05,,dpv,https://w3id.org/dpv
IncreaseServiceRobustness,class,https://w3id.org/dpv#IncreaseServiceRobustness,Increase Service Robustness,Purposes associated with improving robustness and resilience of services,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#OptimisationForController,,2019-04-05,,dpv,https://w3id.org/dpv
InternalResourceOptimisation,class,https://w3id.org/dpv#InternalResourceOptimisation,Internal Resource Optimisation,Purposes associated with optimisation of internal resource availability and usage for organisation,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#OptimisationForController,,2019-04-05,,dpv,https://w3id.org/dpv
LegalCompliance,class,https://w3id.org/dpv#LegalCompliance,Legal Compliance,Purposes associated with carrying out data processing to fulfill a legal or statutory obligation,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#FulfilmentOfObligation,"This purpose only refers to processing that is additionally required in order to fulfill the obligations and requirements associated with a law. For example, the use of consent would have its own separate purposes, with this purpose addressing a legal requirement for maintaining consent record (along with RecordManagement). This purpose will typically be used with Legal Obligation as the legal basis.;This purpose only refers to processing that is additionally required in order to fulfill the obligations and requirements associated with a law. For example, the use of consent would have its own separate purposes, with this purpose addressing a legal requirement for maintaining consent record (along with RecordManagement). This purpose will typically be used with Legal Obligation as the legal basis.;This purpose only refers to processing that is additionally required in order to fulfill the obligations and requirements associated with a law. For example, the use of consent would have its own separate purposes, with this purpose addressing a legal requirement for maintaining consent record (along with RecordManagement). This purpose will typically be used with Legal Obligation as the legal basis.",2020-11-04,2022-11-09,dpv,https://w3id.org/dpv
MaintainCreditCheckingDatabase,class,https://w3id.org/dpv#MaintainCreditCheckingDatabase,Maintain Credit Checking Database,Purposes associated with maintaining a Credit Checking Database,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#CreditChecking,,2022-06-15,,dpv,https://w3id.org/dpv
MaintainCreditRatingDatabase,class,https://w3id.org/dpv#MaintainCreditRatingDatabase,Maintain Credit Rating Database,Purposes associated with maintaining a Credit Rating Database,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#CreditChecking,,2022-06-15,,dpv,https://w3id.org/dpv
MaintainFraudDatabase,class,https://w3id.org/dpv#MaintainFraudDatabase,Maintain Fraud Database,Purposes associated with maintaining a database related to identifying and identified fraud risks and fraud incidents,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv#FraudPreventionAndDetection,,2022-06-15,,dpv,https://w3id.org/dpv
