"term","type","iri","label","definition","dpvtype","subclassof","hasbroader","scopenote","created","modified","vocab","namespace"
"MedicalRegistryData","class","https://w3id.org/dpv/legal/eu/ehds#MedicalRegistryData","Medical Registry Data","Information about electronic health data from medical registries","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/legal/eu/ehds#HealthRegistryData","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"MedicinalProductsRegistryData","class","https://w3id.org/dpv/legal/eu/ehds#MedicinalProductsRegistryData","Medicinal Products Registry Data","Information about electronic health data from registries for medicinal products","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/legal/eu/ehds#HealthRegistryData","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"PathogenGenomicData","class","https://w3id.org/dpv/legal/eu/ehds#PathogenGenomicData","Pathogen Genomic Data","Information about relevant pathogen genomic data, impacting on human health","https://w3id.org/dpv#NonPersonalData","","https://w3id.org/dpv#NonPersonalData","This is classified as non-personal data according to EHDS Recital 39","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"PersonGeneratedHealthAppData","class","https://w3id.org/dpv/legal/eu/ehds#PersonGeneratedHealthAppData","Person Generated Health Application Data","Information about person generated digital health applications data","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/legal/eu/ehds#PersonGeneratedHealthData","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"PersonGeneratedHealthData","class","https://w3id.org/dpv/legal/eu/ehds#PersonGeneratedHealthData","Person Generated Health Data","Information about person generated electronic health data","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#MedicalHealth","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"PersonGeneratedMedicalDevice","class","https://w3id.org/dpv/legal/eu/ehds#PersonGeneratedMedicalDevice","Person Generated Medical Devices Data","Information about person generated medical devices data","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/legal/eu/ehds#PersonGeneratedHealthData","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"PersonGeneratedWellnessAppData","class","https://w3id.org/dpv/legal/eu/ehds#PersonGeneratedWellnessAppData","Person Generated Wellness Application Data","Information about person generated wellness applications data","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/legal/eu/ehds#PersonGeneratedHealthAppData","","2024-12-01","2025-08-06","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"PersonalisedHealthcare","class","https://w3id.org/dpv/legal/eu/ehds#PersonalisedHealthcare","Personalised Healthcare","Purposes associated with providing personalised healthcare","https://w3id.org/dpv#Purpose","","https://w3id.org/dpv#ImproveHealthcare;https://w3id.org/dpv#Personalisation","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"ProtectAgainstCrossBorderThreatsToHealth","class","https://w3id.org/dpv/legal/eu/ehds#ProtectAgainstCrossBorderThreatsToHealth","Protect against Cross-border Threats to Health","Purposes associated with the protection against serious cross-border threats to health","https://w3id.org/dpv#Purpose","","https://w3id.org/dpv/legal/eu/ehds#PublicInterestRelatedToHealth","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"ProteomicData","class","https://w3id.org/dpv/legal/eu/ehds#ProteomicData","Proteomic Data","Information about proteomic data","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#Genetic","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"ProvideHealthcareOfficialStatistics","class","https://w3id.org/dpv/legal/eu/ehds#ProvideHealthcareOfficialStatistics","Provide Healthcare Official Statistics","Purposes associated with facilitating the development, production and dissemination of reliable official statistics related to health or care sectors","https://w3id.org/dpv#Purpose","","https://w3id.org/dpv#ProvideOfficialStatistics","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"PublicHealthRegistryData","class","https://w3id.org/dpv/legal/eu/ehds#PublicHealthRegistryData","Public Health Registry Data","Information about registries of public health data","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/legal/eu/ehds#HealthRegistryData","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"PublicHealthSurveillance","class","https://w3id.org/dpv/legal/eu/ehds#PublicHealthSurveillance","Public Health Surveillance","Purposes associated with public health surveillance","https://w3id.org/dpv#Purpose","","https://w3id.org/dpv/legal/eu/ehds#PublicInterestRelatedToHealth","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"PublicInterestRelatedToHealth","class","https://w3id.org/dpv/legal/eu/ehds#PublicInterestRelatedToHealth","Public Interest related to Health","Purposes associated with pursuing activities for reasons of public interest in the area of public and occupational health","https://w3id.org/dpv#Purpose","","https://w3id.org/dpv#Purpose","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"ReimbursementData","class","https://w3id.org/dpv/legal/eu/ehds#ReimbursementData","Health-related Reimbursement Data","Information about health-related reimbursement data","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/legal/eu/ehds#HealthAdminData","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"ResearchCohortData","class","https://w3id.org/dpv/legal/eu/ehds#ResearchCohortData","Research Cohort Data","Information about health data from research cohorts","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/legal/eu/ehds#StudyData","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"SocialData","class","https://w3id.org/dpv/legal/eu/ehds#SocialData","Social Data","Information about social data impacting on health","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#Health","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"StudyData","class","https://w3id.org/dpv/legal/eu/ehds#StudyData","Study Data","Information about health data from studies, e.g. clinical trials, research cohorts, ...","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#MedicalHealth","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"SupportAuthoritiesRegulatoryActivities","class","https://w3id.org/dpv/legal/eu/ehds#SupportAuthoritiesRegulatoryActivities","Support Authorities in Regulatory Activities","Purposes associated with supporting authorities to carry out their regulatory tasks","https://w3id.org/dpv#Purpose","","https://w3id.org/dpv#LegalCompliance","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"TechnologyDistributor","class","https://w3id.org/dpv/legal/eu/ehds#TechnologyDistributor","Technology Distributor","Actor that distributes Technology","https://w3id.org/dpv/tech#Actor","","https://w3id.org/dpv/tech#Actor","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"TechnologyImporter","class","https://w3id.org/dpv/legal/eu/ehds#TechnologyImporter","Technology Importer","Actor that imports Technology","https://w3id.org/dpv/tech#Actor","","https://w3id.org/dpv/tech#Actor","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"TechnologyManufacturer","class","https://w3id.org/dpv/legal/eu/ehds#TechnologyManufacturer","Technology Manufacturer","Actor that manufactures Technology","https://w3id.org/dpv/tech#Actor","","https://w3id.org/dpv/tech#Actor","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"TechnologySupplier","class","https://w3id.org/dpv/legal/eu/ehds#TechnologySupplier","Technology Supplier","Actor that supplies Technology","https://w3id.org/dpv/tech#Actor","","https://w3id.org/dpv/tech#Actor","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"TrainTestAndEvaluateAISystemsAlgorithms","class","https://w3id.org/dpv/legal/eu/ehds#TrainTestAndEvaluateAISystemsAlgorithms","Train, Test and Evaluate AI Systems Algorithms","Purposes associated with training, testing and evaluating algorithms in AI systems","https://w3id.org/dpv#Purpose","","https://w3id.org/dpv/legal/eu/ehds#TrainTestAndEvaluateHealthAlgorithms","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"TrainTestAndEvaluateHealthAlgorithms","class","https://w3id.org/dpv/legal/eu/ehds#TrainTestAndEvaluateHealthAlgorithms","Train, Test and Evaluate Health-related Algorithms","Purposes associated with training, testing and evaluating health-related algorithms","https://w3id.org/dpv#Purpose","","https://w3id.org/dpv#Purpose","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"TrainTestAndEvaluateHealthAppsAlgorithms","class","https://w3id.org/dpv/legal/eu/ehds#TrainTestAndEvaluateHealthAppsAlgorithms","Train, Test and Evaluate Health Apps Algorithms","Purposes associated with training, testing and evaluating algorithms in digital health applications","https://w3id.org/dpv#Purpose","","https://w3id.org/dpv/legal/eu/ehds#TrainTestAndEvaluateHealthAlgorithms","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"TrainTestAndEvaluateMedicalDevicesAlgorithms","class","https://w3id.org/dpv/legal/eu/ehds#TrainTestAndEvaluateMedicalDevicesAlgorithms","Train, Test and Evaluate Medical Devices Algorithms","Purposes associated with training, testing and evaluating algorithms in medical devices","https://w3id.org/dpv#Purpose","","https://w3id.org/dpv/legal/eu/ehds#TrainTestAndEvaluateHealthAlgorithms","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"WellnessAppManufacturer","class","https://w3id.org/dpv/legal/eu/ehds#WellnessAppManufacturer","Wellness App Manufacturer","Actor that manufactures wellness apps","","","","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"WellnessAppSupplier","class","https://w3id.org/dpv/legal/eu/ehds#WellnessAppSupplier","Wellness App Supplier","Actor that supplies wellness apps","https://w3id.org/dpv/tech#Actor","","https://w3id.org/dpv/legal/eu/ehds#TechnologySupplier","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
"WellnessData","class","https://w3id.org/dpv/legal/eu/ehds#WellnessData","Wellness Data","Information about wellness","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#Behavioral","","2024-12-01","","eu-ehds","https://w3id.org/dpv/legal/eu/ehds"
